sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Tolna County,7.0,5.0,2.0,2.0,2.0,1.0,1.0,7.0,1.0,3.0,3.0,1.0,2.0,0.0,-1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,6.0,2.0,1.0,1.0,0.0,-2.0,-3.0,-12.0,-21.0,-27.0,-32.0,-35.0,-35.0,-21.0,-28.0,-41.0,-45.0,-44.0,-43.0,-40.0,-29.0,-28.0,-42.0,-42.0,-42.0,-42.0,-40.0,-27.0,-24.0,-41.0,-41.0,-41.0,-44.0,-80.0,-32.0,-29.0,-85.0,-43.0,-39.0,-40.0,-40.0,-18.0,-19.0,-36.0,-37.0,-36.0,-38.0,-37.0,-19.0,-15.0,-35.0,-35.0,-36.0,-36.0,-80.0,-21.0,-7.0,-31.0,-32.0,-31.0,-31.0,-31.0,-9.0,-8.0,-30.0,-31.0,-30.0
Torbay,-6.0,-1.0,-17.0,-17.0,-16.0,-17.0,-16.0,1.0,0.0,-1.0,-1.0,1.0,1.0,-2.0,2.0,2.0,-1.0,-1.0,-3.0,-2.0,-2.0,4.0,1.0,0.0,-1.0,-2.0,0.0,-3.0,0.0,-4.0,-5.0,-9.0,-16.0,-19.0,-21.0,-23.0,-29.0,-37.0,-53.0,-60.0,-62.0,-64.0,-56.0,-55.0,-65.0,-66.0,-65.0,-67.0,-65.0,-55.0,-53.0,-65.0,-66.0,-65.0,-65.0,-78.0,-56.0,-58.0,-79.0,-64.0,-62.0,-63.0,-64.0,-54.0,-48.0,-62.0,-62.0,-62.0,-62.0,-61.0,-51.0,-46.0,-60.0,-62.0,-60.0,-62.0,-59.0,-49.0,-47.0,-59.0,-61.0,-58.0,-57.0,-72.0,-46.0,-43.0,-55.0,-54.0,-54.0
Torfaen Principal Area,-3.0,-4.0,-17.0,-14.0,-17.0,-16.0,-17.0,-3.0,1.0,-3.0,2.0,0.0,0.0,-2.0,4.0,3.0,0.0,2.0,-1.0,0.0,1.0,3.0,3.0,-1.0,2.0,0.0,0.0,-2.0,-3.0,-1.0,-5.0,-9.0,-18.0,-22.0,-26.0,-20.0,-24.0,-41.0,-52.0,-60.0,-62.0,-63.0,-55.0,-53.0,-66.0,-66.0,-66.0,-66.0,-66.0,-56.0,-50.0,-66.0,-65.0,-66.0,-66.0,-77.0,-53.0,-57.0,-83.0,-66.0,-65.0,-65.0,-65.0,-52.0,-48.0,-62.0,-62.0,-62.0,-62.0,-61.0,-47.0,-44.0,-59.0,-62.0,-60.0,-61.0,-60.0,-44.0,-43.0,-59.0,-58.0,-58.0,-58.0,-76.0,-45.0,-42.0,-58.0,-57.0,-55.0
Tottori,6.0,0.0,1.0,-2.0,0.0,1.0,1.0,-2.0,1.0,-55.0,1.0,1.0,1.0,2.0,9.0,5.0,0.0,0.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0,-4.0,-1.0,-1.0,-2.0,-6.0,0.0,-2.0,-1.0,0.0,-2.0,-54.0,-3.0,1.0,-1.0,0.0,-1.0,-2.0,-4.0,-1.0,2.0,-3.0,-3.0,-5.0,-6.0,-6.0,-4.0,-5.0,-5.0,-6.0,-8.0,-5.0,-6.0,-14.0,-11.0,-8.0,-6.0,-6.0,-7.0,-8.0,-11.0,-14.0,-9.0,-10.0,-10.0,-10.0,-11.0,-20.0,-18.0,-13.0,-15.0,-62.0,-19.0,-22.0,-23.0,-24.0,-70.0,-70.0,-67.0,-10.0,-11.0,-11.0,-14.0,-8.0,-8.0,-8.0
Toyama,8.0,0.0,0.0,-1.0,0.0,0.0,1.0,-2.0,-1.0,-57.0,0.0,1.0,1.0,1.0,9.0,4.0,0.0,-1.0,-1.0,-2.0,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,-3.0,-6.0,-1.0,-2.0,-3.0,-1.0,-1.0,-54.0,-5.0,-1.0,-1.0,-2.0,-3.0,-3.0,-3.0,-3.0,0.0,-4.0,-4.0,-5.0,-6.0,-7.0,-8.0,-9.0,-6.0,-10.0,-10.0,-7.0,-8.0,-19.0,-15.0,-9.0,-10.0,-10.0,-11.0,-12.0,-16.0,-19.0,-13.0,-15.0,-16.0,-16.0,-18.0,-25.0,-26.0,-17.0,-18.0,-62.0,-24.0,-29.0,-30.0,-29.0,-76.0,-77.0,-74.0,-18.0,-19.0,-14.0,-22.0,-14.0,-15.0,-15.0
Trans-Nzoia County,2.0,0.0,-1.0,2.0,-2.0,2.0,-2.0,-2.0,6.0,3.0,7.0,3.0,7.0,3.0,6.0,6.0,4.0,8.0,6.0,7.0,4.0,4.0,6.0,4.0,7.0,7.0,9.0,9.0,6.0,10.0,5.0,-1.0,-2.0,-6.0,-4.0,-1.0,-5.0,-13.0,-14.0,-20.0,-35.0,-37.0,-28.0,-11.0,-30.0,-28.0,-27.0,-23.0,-21.0,-8.0,-13.0,-19.0,-22.0,-22.0,-19.0,-34.0,-15.0,-5.0,-41.0,-20.0,-21.0,-20.0,-19.0,-9.0,-2.0,-22.0,-22.0,-19.0,-22.0,-18.0,-7.0,-6.0,-18.0,-17.0,-18.0,-19.0,-33.0,-10.0,-10.0,-19.0,-21.0,-17.0,-16.0,-13.0,-6.0,6.0,-16.0,-13.0,-12.0
Trbovlje,0.0,,-20.0,-15.0,-15.0,-15.0,-18.0,0.0,,-2.0,2.0,2.0,-2.0,7.0,0.0,,-3.0,2.0,0.0,-2.0,5.0,0.0,,2.0,3.0,3.0,-3.0,-11.0,0.0,,-43.0,-47.0,-49.0,-48.0,-48.0,0.0,,-52.0,-55.0,-53.0,-55.0,-50.0,0.0,,-52.0,-50.0,-49.0,-53.0,-50.0,0.0,,-52.0,-53.0,-49.0,-52.0,-50.0,,,-80.0,-52.0,-47.0,-45.0,-46.0,,,-43.0,-43.0,-40.0,-41.0,-37.0,,,-80.0,-47.0,-45.0,-42.0,-80.0,,,-36.0,-32.0,-27.0,-31.0,-25.0,,,-28.0,-32.0,-30.0
Trebnje,0.0,,-3.0,-1.0,-4.0,4.0,-1.0,0.0,,-16.0,-14.0,-18.0,-16.0,-20.0,0.0,,-1.0,-1.0,-3.0,3.0,1.0,0.0,,0.0,2.0,-6.0,-1.0,-16.0,0.0,0.0,-40.0,-47.0,-57.0,-55.0,-57.0,0.0,,-59.0,-59.0,-62.0,-59.0,-57.0,0.0,,-56.0,-55.0,-55.0,-57.0,-52.0,0.0,,-52.0,-51.0,-53.0,-54.0,-52.0,,,-89.0,-50.0,-49.0,-49.0,-49.0,,,-44.0,-45.0,-45.0,-45.0,-44.0,,,-85.0,-50.0,-49.0,-51.0,-89.0,,,-35.0,-34.0,-33.0,-31.0,-31.0,,,-32.0,-31.0,-29.0
Treinta y Tres Department,2.0,4.0,10.0,8.0,9.0,8.0,11.0,11.0,14.0,-23.0,-24.0,11.0,13.0,15.0,13.0,-1.0,21.0,24.0,29.0,31.0,30.0,8.0,4.0,33.0,24.0,34.0,32.0,30.0,2.0,-7.0,11.0,1.0,-8.0,-10.0,-9.0,-14.0,-20.0,-13.0,-23.0,-21.0,-22.0,-23.0,-20.0,-20.0,-21.0,-24.0,-21.0,-24.0,-22.0,-17.0,-17.0,-30.0,-32.0,-32.0,-40.0,-51.0,-29.0,-11.0,-17.0,-23.0,-18.0,-17.0,-15.0,-7.0,-10.0,-13.0,-14.0,-12.0,-14.0,-13.0,-10.0,-11.0,-16.0,-25.0,-10.0,-12.0,-57.0,-12.0,-12.0,-6.0,-10.0,-9.0,-10.0,-7.0,-2.0,7.0,-3.0,-5.0,-7.0
Trentino-South Tyrol,0.0,1.0,1.0,1.0,1.0,-1.0,-2.0,-4.0,0.0,-19.0,-23.0,-17.0,-18.0,-17.0,-7.0,-4.0,0.0,0.0,0.0,-14.0,-13.0,-8.0,-8.0,-18.0,-25.0,-32.0,-41.0,-49.0,-57.0,-58.0,-58.0,-61.0,-62.0,-63.0,-63.0,-61.0,-65.0,-67.0,-68.0,-69.0,-71.0,-70.0,-63.0,-65.0,-69.0,-69.0,-68.0,-68.0,-67.0,-61.0,-64.0,-65.0,-66.0,-65.0,-66.0,-67.0,-59.0,-65.0,-89.0,-62.0,-61.0,-60.0,-60.0,-55.0,-59.0,-57.0,-57.0,-56.0,-56.0,-55.0,-65.0,-56.0,-53.0,-53.0,-53.0,-53.0,-84.0,-48.0,-49.0,-45.0,-45.0,-44.0,-44.0,-44.0,-37.0,-35.0,-42.0,-41.0,-41.0
Trenčín Region,3.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,-2.0,-16.0,-16.0,-18.0,-19.0,-20.0,1.0,-2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,-5.0,-11.0,-12.0,-20.0,-20.0,-27.0,-36.0,-41.0,-42.0,-43.0,-43.0,-39.0,-40.0,-42.0,-42.0,-43.0,-45.0,-45.0,-34.0,-40.0,-44.0,-43.0,-43.0,-43.0,-43.0,-33.0,-39.0,-39.0,-39.0,-43.0,-50.0,-85.0,-39.0,-44.0,-88.0,-43.0,-40.0,-39.0,-39.0,-22.0,-36.0,-36.0,-35.0,-35.0,-36.0,-36.0,-20.0,-27.0,-33.0,-32.0,-33.0,-34.0,-78.0,-21.0,-28.0,-29.0,-29.0,-30.0,-31.0,-74.0,-12.0,-12.0,-26.0,-24.0,-26.0
Tripura,6.0,1.0,4.0,5.0,18.0,8.0,-16.0,-13.0,1.0,5.0,3.0,16.0,8.0,7.0,6.0,4.0,6.0,4.0,21.0,9.0,10.0,6.0,5.0,-19.0,-18.0,15.0,7.0,3.0,-14.0,3.0,2.0,-5.0,6.0,-2.0,-3.0,-1.0,-35.0,-14.0,-30.0,-44.0,-49.0,-50.0,-50.0,-27.0,-48.0,-47.0,-40.0,-44.0,-44.0,-39.0,-22.0,-45.0,-49.0,-43.0,-46.0,-51.0,-47.0,-23.0,-51.0,-55.0,-36.0,-40.0,-41.0,-38.0,-23.0,-50.0,-44.0,-27.0,-33.0,-33.0,-38.0,-16.0,-31.0,-31.0,-19.0,-26.0,-28.0,-22.0,-12.0,-24.0,-24.0,-15.0,-34.0,-28.0,-28.0,-9.0,-20.0,-21.0,-9.0
Trnava Region,1.0,0.0,-17.0,-16.0,-18.0,-19.0,-21.0,-1.0,0.0,2.0,3.0,2.0,2.0,1.0,6.0,2.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,0.0,-10.0,-15.0,-18.0,-24.0,-21.0,-28.0,-40.0,-47.0,-48.0,-49.0,-48.0,-42.0,-40.0,-48.0,-49.0,-49.0,-50.0,-48.0,-35.0,-38.0,-46.0,-46.0,-45.0,-46.0,-45.0,-33.0,-38.0,-44.0,-44.0,-49.0,-56.0,-84.0,-40.0,-41.0,-87.0,-46.0,-43.0,-42.0,-42.0,-24.0,-33.0,-39.0,-39.0,-39.0,-39.0,-39.0,-22.0,-26.0,-37.0,-36.0,-37.0,-37.0,-77.0,-20.0,-24.0,-33.0,-34.0,-33.0,-35.0,-73.0,-10.0,-10.0,-29.0,-29.0,-29.0
Troms og Finnmark,2.0,0.0,-1.0,-1.0,-3.0,-6.0,-6.0,-1.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,0.0,2.0,-12.0,-10.0,-11.0,-12.0,-15.0,1.0,1.0,-2.0,-1.0,-2.0,-6.0,-31.0,-24.0,-23.0,-42.0,-45.0,-46.0,-47.0,-48.0,-32.0,-31.0,-46.0,-47.0,-46.0,-46.0,-45.0,-35.0,-32.0,-45.0,-46.0,-43.0,-43.0,-43.0,-30.0,-32.0,-52.0,-53.0,-60.0,-82.0,-82.0,-35.0,-32.0,-82.0,-41.0,-40.0,-40.0,-39.0,-23.0,-24.0,-36.0,-36.0,-34.0,-35.0,-34.0,-26.0,-23.0,-31.0,-30.0,-30.0,-33.0,-78.0,-18.0,-17.0,-30.0,-28.0,-27.0,-28.0,-26.0,-14.0,-12.0,-25.0,-22.0,-20.0
Trøndelag,0.0,-2.0,-17.0,-17.0,-17.0,-21.0,-26.0,-7.0,-4.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-7.0,-1.0,-2.0,-13.0,-38.0,-26.0,-30.0,-49.0,-52.0,-53.0,-54.0,-53.0,-38.0,-36.0,-53.0,-54.0,-53.0,-53.0,-52.0,-37.0,-37.0,-53.0,-52.0,-51.0,-51.0,-51.0,-37.0,-36.0,-62.0,-64.0,-69.0,-87.0,-87.0,-37.0,-37.0,-86.0,-49.0,-49.0,-48.0,-45.0,-25.0,-23.0,-44.0,-44.0,-43.0,-43.0,-43.0,-22.0,-22.0,-39.0,-39.0,-38.0,-39.0,-83.0,-19.0,-19.0,-37.0,-37.0,-36.0,-35.0,-34.0,-14.0,-18.0,-35.0,-32.0,-30.0
Tržič,,,-15.0,-13.0,-18.0,-21.0,-21.0,,,4.0,6.0,-1.0,4.0,3.0,0.0,,3.0,0.0,0.0,4.0,3.0,0.0,,1.0,1.0,-3.0,-1.0,-14.0,0.0,0.0,-42.0,-49.0,-54.0,-51.0,-54.0,0.0,,-55.0,-53.0,-54.0,-54.0,-54.0,0.0,,-56.0,-56.0,-58.0,-55.0,-55.0,0.0,,-51.0,-53.0,-55.0,-54.0,-55.0,,,-88.0,-51.0,-51.0,-49.0,-50.0,,,-47.0,-46.0,-45.0,-45.0,-45.0,,,-82.0,-45.0,-49.0,-50.0,-87.0,,,-38.0,-35.0,-33.0,-33.0,-34.0,,,-33.0,-32.0,-31.0
Tucumán,1.0,-3.0,13.0,6.0,12.0,12.0,12.0,0.0,-5.0,-52.0,-43.0,14.0,15.0,15.0,4.0,-1.0,18.0,16.0,22.0,23.0,24.0,5.0,-1.0,23.0,8.0,19.0,22.0,23.0,2.0,-11.0,2.0,-4.0,-10.0,-15.0,-54.0,-53.0,-53.0,-75.0,-77.0,-65.0,-64.0,-61.0,-55.0,-51.0,-61.0,-73.0,-59.0,-60.0,-54.0,-48.0,-43.0,-52.0,-53.0,-51.0,-57.0,-71.0,-43.0,-36.0,-45.0,-46.0,-44.0,-45.0,-43.0,-35.0,-35.0,-40.0,-41.0,-40.0,-40.0,-38.0,-31.0,-34.0,-36.0,-37.0,-35.0,-33.0,-66.0,-30.0,-28.0,-31.0,-32.0,-31.0,-30.0,-26.0,-19.0,-18.0,-25.0,-25.0,-24.0
Tukums Municipality,0.0,0.0,1.0,6.0,4.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,3.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,-1.0,-3.0,-4.0,-20.0,0.0,0.0,-31.0,-35.0,-38.0,-41.0,-36.0,0.0,0.0,-38.0,-38.0,-40.0,-39.0,-36.0,0.0,0.0,-39.0,-40.0,-40.0,-41.0,-40.0,0.0,0.0,-38.0,-40.0,-39.0,-41.0,-76.0,,,-80.0,-39.0,-38.0,-37.0,-38.0,,,-36.0,-34.0,-35.0,-36.0,-33.0,,,-34.0,-33.0,-34.0,-33.0,-72.0,,,-78.0,-32.0,-34.0,-32.0,-28.0,,,-29.0,-28.0,-27.0
Tulcea County,2.0,1.0,3.0,2.0,2.0,3.0,32.0,7.0,4.0,3.0,3.0,3.0,4.0,31.0,10.0,6.0,4.0,2.0,3.0,3.0,29.0,5.0,12.0,5.0,1.0,-18.0,-16.0,4.0,0.0,-14.0,-24.0,-26.0,-26.0,-27.0,-10.0,-13.0,-22.0,-35.0,-39.0,-42.0,-42.0,-25.0,-29.0,-33.0,-40.0,-42.0,-42.0,-40.0,-24.0,-28.0,-32.0,-40.0,-43.0,-42.0,-41.0,-23.0,-24.0,-25.0,-40.0,-39.0,-40.0,-41.0,-55.0,-39.0,-41.0,-78.0,-54.0,-42.0,-40.0,-23.0,-17.0,-20.0,-36.0,-36.0,-36.0,-34.0,-48.0,-26.0,-18.0,-33.0,-33.0,-35.0,-33.0,-13.0,-8.0,-11.0,-32.0,-32.0,-31.0
Tumbes,-1.0,1.0,4.0,2.0,-1.0,1.0,-4.0,3.0,-7.0,-1.0,-4.0,0.0,1.0,4.0,3.0,6.0,7.0,5.0,7.0,5.0,2.0,1.0,4.0,6.0,5.0,1.0,2.0,0.0,1.0,0.0,-25.0,-51.0,-56.0,-57.0,-59.0,-54.0,-49.0,-58.0,-61.0,-62.0,-59.0,-58.0,-53.0,-46.0,-57.0,-59.0,-61.0,-61.0,-62.0,-59.0,-63.0,-61.0,-63.0,-61.0,-78.0,-79.0,-57.0,-67.0,-57.0,-59.0,-60.0,-59.0,-59.0,-55.0,-64.0,-54.0,-63.0,-59.0,-58.0,-56.0,-51.0,-65.0,-51.0,-55.0,-56.0,-53.0,-62.0,-50.0,-64.0,-51.0,-54.0,-56.0,-54.0,-52.0,-43.0,-58.0,-52.0,-52.0,-53.0
Turkana County,4.0,0.0,5.0,0.0,2.0,-3.0,2.0,0.0,0.0,2.0,2.0,8.0,3.0,7.0,2.0,0.0,6.0,10.0,12.0,11.0,12.0,9.0,0.0,2.0,10.0,14.0,11.0,15.0,6.0,0.0,2.0,-2.0,2.0,-3.0,-3.0,-9.0,0.0,-9.0,-10.0,-5.0,-14.0,-12.0,-9.0,0.0,-16.0,-5.0,-5.0,-11.0,-2.0,-2.0,0.0,-8.0,-5.0,0.0,-8.0,-20.0,-15.0,,-30.0,-11.0,-7.0,-11.0,-8.0,-7.0,0.0,-13.0,-12.0,-8.0,-10.0,-16.0,-7.0,,-7.0,-2.0,0.0,-13.0,-19.0,-1.0,,-5.0,-5.0,1.0,-2.0,0.0,4.0,,-3.0,-3.0,4.0
Tuscany,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-2.0,-1.0,0.0,1.0,-4.0,0.0,0.0,0.0,-13.0,-14.0,-14.0,-8.0,-19.0,-27.0,-34.0,-44.0,-50.0,-57.0,-54.0,-53.0,-57.0,-57.0,-59.0,-59.0,-61.0,-61.0,-65.0,-66.0,-68.0,-71.0,-70.0,-65.0,-62.0,-67.0,-69.0,-68.0,-68.0,-68.0,-63.0,-61.0,-65.0,-66.0,-65.0,-66.0,-66.0,-62.0,-66.0,-91.0,-64.0,-63.0,-63.0,-62.0,-57.0,-56.0,-61.0,-61.0,-60.0,-59.0,-59.0,-74.0,-48.0,-55.0,-58.0,-56.0,-55.0,-87.0,-51.0,-41.0,-43.0,-44.0,-43.0,-43.0,-43.0,-40.0,-28.0,-40.0,-40.0,-39.0
Tyne and Wear,-2.0,0.0,-14.0,-12.0,-13.0,-14.0,-14.0,-1.0,0.0,-5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-3.0,-3.0,-2.0,-5.0,-12.0,-21.0,-24.0,-27.0,-26.0,-31.0,-44.0,-57.0,-63.0,-65.0,-65.0,-59.0,-57.0,-68.0,-68.0,-68.0,-68.0,-68.0,-58.0,-55.0,-69.0,-69.0,-69.0,-69.0,-81.0,-59.0,-62.0,-83.0,-68.0,-68.0,-68.0,-67.0,-54.0,-51.0,-66.0,-66.0,-65.0,-65.0,-65.0,-52.0,-50.0,-65.0,-65.0,-65.0,-65.0,-64.0,-51.0,-49.0,-63.0,-63.0,-63.0,-63.0,-78.0,-50.0,-48.0,-62.0,-62.0,-61.0
Tyrol,-1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,-1.0,-1.0,-1.0,-3.0,-5.0,-12.0,-27.0,-47.0,-55.0,-58.0,-61.0,-62.0,-63.0,-67.0,-62.0,-63.0,-62.0,-62.0,-62.0,-60.0,-65.0,-59.0,-59.0,-59.0,-59.0,-59.0,-58.0,-61.0,-57.0,-56.0,-56.0,-57.0,-60.0,-53.0,-60.0,-87.0,-51.0,-50.0,-50.0,-51.0,-48.0,-55.0,-47.0,-47.0,-46.0,-47.0,-48.0,-47.0,-53.0,-44.0,-43.0,-44.0,-44.0,-82.0,-40.0,-49.0,-36.0,-38.0,-36.0,-37.0,-39.0,-38.0,-43.0,-36.0,-35.0,-35.0
Uasin Gishu County,5.0,4.0,7.0,3.0,5.0,3.0,9.0,7.0,5.0,8.0,7.0,6.0,7.0,13.0,9.0,6.0,7.0,5.0,6.0,6.0,11.0,8.0,10.0,10.0,7.0,10.0,7.0,11.0,12.0,5.0,2.0,-10.0,-14.0,-17.0,-13.0,-6.0,-13.0,-25.0,-34.0,-36.0,-36.0,-33.0,-22.0,-27.0,-35.0,-37.0,-36.0,-37.0,-29.0,-19.0,-24.0,-35.0,-37.0,-37.0,-36.0,-47.0,-23.0,-26.0,-52.0,-37.0,-37.0,-36.0,-30.0,-18.0,-25.0,-34.0,-36.0,-36.0,-35.0,-29.0,-18.0,-22.0,-31.0,-33.0,-32.0,-33.0,-44.0,-19.0,-19.0,-32.0,-33.0,-32.0,-31.0,-24.0,-14.0,-14.0,-27.0,-30.0,-29.0
Ucayali,1.0,1.0,2.0,0.0,1.0,1.0,3.0,-4.0,2.0,3.0,2.0,3.0,-3.0,2.0,2.0,-4.0,3.0,5.0,5.0,4.0,3.0,2.0,-2.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,-20.0,-51.0,-53.0,-57.0,-58.0,-61.0,-43.0,-55.0,-56.0,-55.0,-55.0,-53.0,-49.0,-35.0,-51.0,-51.0,-52.0,-52.0,-56.0,-55.0,-64.0,-56.0,-59.0,-57.0,-80.0,-81.0,-53.0,-61.0,-53.0,-55.0,-56.0,-62.0,-57.0,-53.0,-62.0,-55.0,-66.0,-57.0,-59.0,-58.0,-55.0,-62.0,-56.0,-59.0,-59.0,-60.0,-69.0,-57.0,-63.0,-57.0,-58.0,-58.0,-68.0,-59.0,-53.0,-50.0,-53.0,-54.0,-55.0
Umbria,-2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-4.0,1.0,2.0,2.0,-13.0,-13.0,-14.0,-7.0,-18.0,-25.0,-31.0,-42.0,-47.0,-55.0,-52.0,-53.0,-56.0,-56.0,-58.0,-58.0,-60.0,-60.0,-64.0,-66.0,-66.0,-68.0,-67.0,-63.0,-61.0,-64.0,-66.0,-65.0,-65.0,-64.0,-60.0,-59.0,-60.0,-62.0,-61.0,-61.0,-63.0,-60.0,-65.0,-89.0,-59.0,-58.0,-58.0,-57.0,-54.0,-53.0,-55.0,-56.0,-55.0,-54.0,-54.0,-72.0,-50.0,-50.0,-52.0,-51.0,-51.0,-86.0,-50.0,-43.0,-39.0,-41.0,-41.0,-40.0,-40.0,-37.0,-26.0,-37.0,-38.0,-37.0
Umm Al Quawain,2.0,4.0,3.0,6.0,3.0,3.0,2.0,8.0,5.0,6.0,6.0,3.0,1.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,-1.0,3.0,-2.0,-3.0,0.0,-2.0,-1.0,1.0,5.0,0.0,-2.0,-1.0,-7.0,-6.0,-11.0,-2.0,-9.0,-12.0,-16.0,-20.0,-24.0,-38.0,-46.0,-27.0,-28.0,-26.0,-29.0,-29.0,-27.0,-20.0,-33.0,-33.0,-32.0,-34.0,-34.0,-29.0,-23.0,-34.0,-34.0,-31.0,-33.0,-35.0,-22.0,-22.0,-32.0,-32.0,-30.0,-32.0,-32.0,-29.0,-24.0,-32.0,-33.0,-31.0,-31.0,-30.0,-27.0,-22.0,-29.0,-29.0,-28.0,-27.0,-29.0,-20.0,-15.0,-27.0,-28.0,-26.0,-30.0
Upper Austria,-1.0,-1.0,-19.0,-19.0,-19.0,-20.0,-20.0,-1.0,2.0,1.0,0.0,-1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,4.0,1.0,1.0,0.0,-2.0,-4.0,-8.0,-16.0,-39.0,-51.0,-53.0,-56.0,-56.0,-49.0,-49.0,-56.0,-57.0,-57.0,-58.0,-57.0,-44.0,-47.0,-54.0,-55.0,-55.0,-55.0,-56.0,-43.0,-41.0,-54.0,-54.0,-54.0,-56.0,-59.0,-38.0,-39.0,-89.0,-49.0,-47.0,-48.0,-49.0,-30.0,-36.0,-44.0,-44.0,-44.0,-44.0,-46.0,-27.0,-26.0,-41.0,-41.0,-42.0,-42.0,-83.0,-21.0,-24.0,-35.0,-34.0,-33.0,-34.0,-36.0,-13.0,-10.0,-32.0,-31.0,-31.0
Uppsala County,-5.0,-2.0,-18.0,-16.0,-17.0,-19.0,-21.0,-5.0,-3.0,1.0,2.0,1.0,0.0,-1.0,0.0,-2.0,1.0,2.0,0.0,1.0,0.0,-2.0,-2.0,0.0,2.0,-1.0,-5.0,-11.0,-7.0,-11.0,-18.0,-23.0,-30.0,-30.0,-32.0,-18.0,-17.0,-30.0,-30.0,-31.0,-31.0,-31.0,-15.0,-18.0,-31.0,-30.0,-30.0,-31.0,-32.0,-15.0,-20.0,-40.0,-40.0,-41.0,-49.0,-81.0,-22.0,-20.0,-83.0,-27.0,-28.0,-28.0,-28.0,-10.0,-11.0,-27.0,-25.0,-25.0,-25.0,-26.0,-6.0,-9.0,-26.0,-25.0,-25.0,-43.0,-81.0,-8.0,-8.0,-25.0,-23.0,-24.0,-24.0,-24.0,0.0,-7.0,-25.0,-22.0,-24.0
Uri,-2.0,0.0,-4.0,-5.0,-6.0,-17.0,-21.0,-8.0,0.0,-26.0,-28.0,-11.0,-10.0,-8.0,-8.0,0.0,1.0,1.0,0.0,1.0,2.0,-2.0,0.0,2.0,1.0,2.0,4.0,2.0,-8.0,0.0,-10.0,-18.0,-20.0,-70.0,-45.0,-42.0,0.0,-28.0,-33.0,-36.0,-33.0,-32.0,-44.0,0.0,-31.0,-32.0,-33.0,-33.0,-32.0,-48.0,0.0,-33.0,-36.0,-32.0,-34.0,-83.0,-48.0,0.0,-86.0,-32.0,-29.0,-30.0,-29.0,-44.0,0.0,-29.0,-28.0,-26.0,-26.0,-27.0,-34.0,0.0,-26.0,-29.0,-29.0,-28.0,-29.0,-39.0,0.0,-26.0,-27.0,-26.0,-25.0,-23.0,-32.0,0.0,-15.0,-15.0,-15.0
