sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
State of Rio Grande do Sul,4.0,-2.0,-2.0,-3.0,1.0,1.0,3.0,-3.0,4.0,-16.0,-41.0,-9.0,-4.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,13.0,17.0,14.0,6.0,3.0,3.0,2.0,2.0,2.0,-11.0,-10.0,-15.0,-26.0,-36.0,-45.0,-69.0,-80.0,-72.0,-75.0,-74.0,-73.0,-71.0,-74.0,-75.0,-64.0,-63.0,-60.0,-64.0,-61.0,-65.0,-70.0,-55.0,-50.0,-49.0,-46.0,-80.0,-56.0,-70.0,-50.0,-53.0,-51.0,-51.0,-49.0,-55.0,-64.0,-43.0,-71.0,-45.0,-49.0,-48.0,-52.0,-66.0,-47.0,-47.0,-45.0,-39.0,-72.0,-48.0,-61.0,-40.0,-42.0,-38.0,-36.0,-31.0,-30.0,-57.0,-37.0,-48.0,-43.0
State of Rio de Janeiro,7.0,-4.0,4.0,1.0,3.0,3.0,5.0,-8.0,8.0,-18.0,-29.0,-26.0,-18.0,-6.0,-8.0,-31.0,-14.0,-7.0,-3.0,0.0,14.0,10.0,6.0,5.0,1.0,1.0,-3.0,7.0,-7.0,-17.0,-15.0,-31.0,-38.0,-46.0,-47.0,-67.0,-74.0,-63.0,-72.0,-71.0,-70.0,-65.0,-69.0,-72.0,-64.0,-64.0,-62.0,-63.0,-61.0,-64.0,-69.0,-57.0,-59.0,-59.0,-54.0,-73.0,-63.0,-69.0,-58.0,-61.0,-59.0,-61.0,-58.0,-64.0,-70.0,-57.0,-74.0,-58.0,-73.0,-58.0,-64.0,-70.0,-59.0,-61.0,-60.0,-58.0,-74.0,-65.0,-73.0,-57.0,-58.0,-58.0,-62.0,-53.0,-57.0,-67.0,-59.0,-61.0,-61.0
State of Rondônia,7.0,2.0,0.0,-3.0,-10.0,-1.0,1.0,6.0,0.0,-1.0,-28.0,-14.0,-8.0,1.0,7.0,5.0,4.0,-5.0,-1.0,4.0,11.0,14.0,17.0,6.0,3.0,-3.0,-2.0,3.0,6.0,-1.0,-5.0,-10.0,-21.0,-20.0,-28.0,-55.0,-70.0,-61.0,-66.0,-65.0,-61.0,-55.0,-58.0,-63.0,-48.0,-45.0,-48.0,-46.0,-45.0,-49.0,-56.0,-37.0,-34.0,-38.0,-36.0,-66.0,-44.0,-54.0,-33.0,-41.0,-44.0,-40.0,-39.0,-46.0,-56.0,-33.0,-63.0,-39.0,-40.0,-37.0,-41.0,-53.0,-33.0,-30.0,-34.0,-28.0,-63.0,-38.0,-52.0,-27.0,-30.0,-33.0,-27.0,-22.0,-23.0,-44.0,-29.0,-33.0,-38.0
State of Roraima,9.0,2.0,-5.0,-4.0,-4.0,0.0,1.0,4.0,4.0,-5.0,-18.0,-12.0,-5.0,-4.0,4.0,0.0,-2.0,3.0,-1.0,3.0,8.0,14.0,15.0,-1.0,0.0,-1.0,-3.0,-2.0,0.0,-5.0,-12.0,-15.0,-18.0,-23.0,-28.0,-42.0,-66.0,-62.0,-68.0,-68.0,-66.0,-61.0,-60.0,-68.0,-50.0,-48.0,-45.0,-45.0,-46.0,-53.0,-65.0,-43.0,-41.0,-39.0,-40.0,-67.0,-54.0,-65.0,-45.0,-46.0,-45.0,-47.0,-48.0,-57.0,-68.0,-53.0,-61.0,-46.0,-42.0,-44.0,-51.0,-65.0,-44.0,-42.0,-41.0,-40.0,-60.0,-54.0,-69.0,-40.0,-39.0,-43.0,-37.0,-38.0,-40.0,-57.0,-43.0,-42.0,-45.0
State of Santa Catarina,1.0,-8.0,-8.0,-9.0,-4.0,0.0,0.0,5.0,7.0,-3.0,-23.0,-13.0,-4.0,-5.0,-4.0,-14.0,-13.0,-12.0,-6.0,-3.0,2.0,10.0,2.0,-8.0,-6.0,-3.0,-3.0,-4.0,-2.0,-12.0,-18.0,-22.0,-41.0,-73.0,-79.0,-84.0,-87.0,-83.0,-82.0,-79.0,-77.0,-77.0,-79.0,-80.0,-70.0,-69.0,-66.0,-64.0,-64.0,-66.0,-74.0,-58.0,-52.0,-48.0,-43.0,-76.0,-56.0,-75.0,-48.0,-50.0,-47.0,-47.0,-50.0,-56.0,-70.0,-46.0,-65.0,-44.0,-44.0,-46.0,-48.0,-60.0,-47.0,-45.0,-42.0,-35.0,-66.0,-44.0,-58.0,-41.0,-41.0,-38.0,-30.0,-29.0,-25.0,-52.0,-36.0,-38.0,-40.0
State of Sergipe,5.0,-2.0,-5.0,-3.0,-4.0,4.0,-1.0,-8.0,-14.0,-26.0,-35.0,-21.0,-7.0,-9.0,-8.0,-11.0,-7.0,-5.0,-5.0,-2.0,-3.0,0.0,-2.0,-7.0,-4.0,-4.0,-1.0,-5.0,-4.0,-16.0,-14.0,-38.0,-23.0,-29.0,-38.0,-60.0,-73.0,-69.0,-70.0,-70.0,-71.0,-66.0,-68.0,-78.0,-59.0,-58.0,-57.0,-56.0,-59.0,-62.0,-69.0,-56.0,-53.0,-53.0,-48.0,-80.0,-59.0,-68.0,-56.0,-55.0,-55.0,-54.0,-56.0,-63.0,-71.0,-52.0,-70.0,-52.0,-59.0,-58.0,-59.0,-68.0,-52.0,-50.0,-52.0,-48.0,-75.0,-61.0,-71.0,-55.0,-54.0,-54.0,-54.0,-52.0,-59.0,-66.0,-54.0,-55.0,-57.0
State of São Paulo,6.0,7.0,-4.0,-5.0,-3.0,3.0,2.0,-3.0,7.0,-9.0,-32.0,-20.0,-6.0,-4.0,-1.0,-4.0,-7.0,-7.0,-1.0,3.0,9.0,11.0,11.0,0.0,0.0,1.0,1.0,1.0,-1.0,-5.0,-13.0,-21.0,-24.0,-31.0,-41.0,-59.0,-68.0,-62.0,-71.0,-69.0,-67.0,-67.0,-70.0,-72.0,-64.0,-62.0,-60.0,-61.0,-64.0,-66.0,-67.0,-60.0,-58.0,-56.0,-51.0,-76.0,-63.0,-67.0,-60.0,-61.0,-58.0,-58.0,-59.0,-65.0,-67.0,-58.0,-73.0,-58.0,-58.0,-60.0,-63.0,-65.0,-59.0,-59.0,-57.0,-52.0,-71.0,-63.0,-66.0,-57.0,-57.0,-56.0,-54.0,-52.0,-54.0,-60.0,-57.0,-56.0,-56.0
State of Tocantins,4.0,2.0,-3.0,-4.0,-4.0,-2.0,0.0,6.0,10.0,-10.0,-29.0,-8.0,-8.0,-7.0,-2.0,-1.0,-6.0,-6.0,1.0,2.0,4.0,14.0,12.0,-1.0,-5.0,3.0,2.0,-1.0,3.0,-4.0,-9.0,-11.0,-16.0,-44.0,-45.0,-59.0,-69.0,-60.0,-69.0,-66.0,-65.0,-62.0,-64.0,-61.0,-48.0,-44.0,-42.0,-42.0,-45.0,-48.0,-54.0,-38.0,-37.0,-36.0,-35.0,-72.0,-51.0,-54.0,-36.0,-42.0,-37.0,-36.0,-42.0,-45.0,-50.0,-34.0,-63.0,-32.0,-37.0,-37.0,-40.0,-46.0,-33.0,-34.0,-34.0,-29.0,-64.0,-43.0,-53.0,-32.0,-33.0,-30.0,-33.0,-34.0,-38.0,-49.0,-36.0,-37.0,-38.0
Stirling,-11.0,-6.0,9.0,11.0,10.0,3.0,-8.0,-13.0,-6.0,-3.0,4.0,6.0,12.0,1.0,6.0,8.0,12.0,12.0,11.0,9.0,6.0,2.0,3.0,6.0,3.0,4.0,3.0,-1.0,-7.0,-2.0,0.0,-13.0,-21.0,-19.0,-30.0,-51.0,-59.0,-51.0,-74.0,-80.0,-78.0,-81.0,-87.0,-85.0,-77.0,-77.0,-77.0,-78.0,-84.0,-87.0,-86.0,-81.0,-78.0,-79.0,-79.0,-82.0,-85.0,-87.0,-80.0,-76.0,-78.0,-79.0,-80.0,-85.0,-84.0,-76.0,-75.0,-76.0,-76.0,-78.0,-83.0,-81.0,-71.0,-73.0,-75.0,-75.0,-76.0,-82.0,-81.0,-71.0,-70.0,-70.0,-70.0,-74.0,-80.0,-80.0,-69.0,-67.0,-68.0
Stockholm County,3.0,-7.0,-3.0,0.0,2.0,1.0,5.0,-2.0,0.0,1.0,6.0,-1.0,-3.0,1.0,-2.0,-8.0,-1.0,-3.0,-6.0,-2.0,3.0,4.0,0.0,-3.0,-5.0,-7.0,-16.0,-16.0,-20.0,-28.0,-23.0,-29.0,-32.0,-28.0,-32.0,-33.0,-32.0,-33.0,-32.0,-28.0,-27.0,-29.0,-32.0,-31.0,-34.0,-30.0,-30.0,-33.0,-33.0,-32.0,-34.0,-22.0,-26.0,-19.0,-15.0,-46.0,-42.0,-41.0,-41.0,-29.0,-25.0,-27.0,-27.0,-30.0,-30.0,-24.0,-22.0,-23.0,-22.0,-24.0,-26.0,-22.0,-23.0,-28.0,-24.0,-18.0,-52.0,-28.0,-29.0,-26.0,-22.0,-22.0,-21.0,-22.0,-23.0,-27.0,-22.0,-25.0,-28.0
Stockton-on-Tees,-9.0,-1.0,7.0,6.0,5.0,7.0,1.0,-6.0,-2.0,-7.0,-1.0,0.0,3.0,1.0,6.0,4.0,4.0,2.0,5.0,4.0,2.0,-3.0,0.0,-1.0,1.0,-2.0,0.0,-4.0,-4.0,-5.0,0.0,-6.0,-11.0,-7.0,-19.0,-39.0,-53.0,-36.0,-68.0,-71.0,-71.0,-73.0,-80.0,-84.0,-71.0,-70.0,-72.0,-70.0,-72.0,-77.0,-80.0,-70.0,-70.0,-69.0,-65.0,-76.0,-77.0,-92.0,-76.0,-65.0,-68.0,-66.0,-70.0,-76.0,-79.0,-67.0,-67.0,-68.0,-66.0,-68.0,-74.0,-77.0,-64.0,-65.0,-68.0,-68.0,-71.0,-75.0,-78.0,-67.0,-65.0,-65.0,-62.0,-74.0,-75.0,-78.0,-64.0,-64.0,-65.0
Stoke-on-Trent,-14.0,-4.0,5.0,5.0,1.0,3.0,5.0,-2.0,-4.0,-4.0,1.0,-4.0,1.0,-3.0,-1.0,9.0,3.0,3.0,2.0,2.0,1.0,-1.0,2.0,-4.0,0.0,-1.0,-2.0,-2.0,-11.0,-6.0,-3.0,-7.0,-16.0,-13.0,-19.0,-44.0,-50.0,-37.0,-69.0,-72.0,-72.0,-76.0,-84.0,-84.0,-74.0,-74.0,-75.0,-74.0,-75.0,-82.0,-80.0,-72.0,-70.0,-71.0,-67.0,-75.0,-80.0,-90.0,-76.0,-67.0,-68.0,-69.0,-72.0,-83.0,-79.0,-68.0,-68.0,-70.0,-70.0,-71.0,-78.0,-79.0,-69.0,-72.0,-72.0,-71.0,-73.0,-78.0,-77.0,-65.0,-66.0,-66.0,-61.0,-72.0,-76.0,-76.0,-62.0,-63.0,-63.0
Stopiņi Municipality,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Styria,4.0,11.0,6.0,4.0,1.0,1.0,1.0,2.0,7.0,7.0,13.0,-8.0,-1.0,-1.0,3.0,1.0,2.0,-1.0,5.0,2.0,-2.0,7.0,13.0,1.0,-1.0,-3.0,-8.0,-19.0,-35.0,-57.0,-70.0,-78.0,-78.0,-79.0,-80.0,-87.0,-89.0,-79.0,-80.0,-81.0,-81.0,-79.0,-82.0,-86.0,-76.0,-76.0,-76.0,-75.0,-77.0,-82.0,-81.0,-71.0,-73.0,-71.0,-72.0,-75.0,-83.0,-84.0,-90.0,-59.0,-60.0,-61.0,-63.0,-70.0,-84.0,-56.0,-58.0,-58.0,-59.0,-61.0,-66.0,-73.0,-55.0,-56.0,-59.0,-44.0,-84.0,-39.0,-70.0,-28.0,-37.0,-33.0,-34.0,-35.0,-40.0,-62.0,-33.0,-36.0,-35.0
Suceava County,0.0,12.0,1.0,-1.0,1.0,-6.0,-7.0,-6.0,4.0,-5.0,-4.0,-1.0,-13.0,-10.0,-6.0,7.0,-5.0,-7.0,-3.0,-9.0,-5.0,-1.0,10.0,1.0,-5.0,-11.0,-13.0,-22.0,-26.0,-30.0,-25.0,-31.0,-38.0,-46.0,-50.0,-60.0,-67.0,-63.0,-63.0,-75.0,-78.0,-78.0,-80.0,-85.0,-71.0,-75.0,-74.0,-75.0,-75.0,-78.0,-83.0,-69.0,-69.0,-68.0,-69.0,-68.0,-71.0,-80.0,-62.0,-65.0,-59.0,-62.0,-69.0,-78.0,-94.0,-91.0,-79.0,-68.0,-68.0,-67.0,-72.0,-77.0,-59.0,-59.0,-59.0,-61.0,-69.0,-68.0,-75.0,-55.0,-56.0,-55.0,-59.0,-58.0,-62.0,-66.0,-49.0,-52.0,-49.0
Sucre,-18.0,-18.0,-10.0,-13.0,-9.0,-3.0,-16.0,-14.0,-14.0,-6.0,-13.0,-12.0,-8.0,-15.0,-4.0,-9.0,-5.0,-12.0,-6.0,-3.0,-15.0,-9.0,6.0,-10.0,-14.0,-11.0,-8.0,-20.0,-14.0,-21.0,-15.0,-30.0,-32.0,-34.0,-51.0,-54.0,-68.0,-67.0,-51.0,-84.0,-81.0,-83.0,-84.0,-84.0,-79.0,-79.0,-78.0,-77.0,-81.0,-83.0,-83.0,-78.0,-77.0,-72.0,-79.0,-87.0,-92.0,-90.0,-73.0,-74.0,-71.0,-71.0,-77.0,-80.0,-82.0,-70.0,-72.0,-71.0,-69.0,-75.0,-75.0,-78.0,-63.0,-66.0,-63.0,-61.0,-73.0,-69.0,-74.0,-61.0,-61.0,-58.0,-59.0,-64.0,-71.0,-86.0,-59.0,-59.0,-57.0
Suez Governorate,7.0,2.0,-3.0,1.0,-3.0,-3.0,5.0,3.0,-2.0,-25.0,-19.0,2.0,4.0,14.0,6.0,5.0,0.0,9.0,6.0,6.0,18.0,14.0,5.0,4.0,7.0,10.0,-58.0,-45.0,-4.0,-2.0,-4.0,-10.0,-13.0,-28.0,-38.0,-33.0,-33.0,-39.0,-33.0,-45.0,-46.0,-71.0,-64.0,-37.0,-46.0,-44.0,-41.0,-42.0,-55.0,-48.0,-31.0,-33.0,-48.0,-48.0,-47.0,-59.0,-55.0,-37.0,-43.0,-41.0,-42.0,-42.0,-57.0,-52.0,-38.0,-67.0,-36.0,-36.0,-35.0,-61.0,-49.0,-47.0,-51.0,-50.0,-50.0,-51.0,-50.0,-43.0,-41.0,-46.0,-44.0,-44.0,-48.0,-50.0,-43.0,-39.0,-45.0,-44.0,-48.0
Suffolk,-9.0,-15.0,13.0,15.0,12.0,5.0,8.0,-1.0,-7.0,-3.0,0.0,0.0,-2.0,-1.0,0.0,9.0,5.0,4.0,4.0,-3.0,5.0,4.0,4.0,2.0,3.0,3.0,1.0,0.0,-7.0,-9.0,-2.0,-9.0,-17.0,-19.0,-25.0,-45.0,-54.0,-41.0,-70.0,-73.0,-74.0,-76.0,-84.0,-87.0,-74.0,-73.0,-76.0,-74.0,-75.0,-82.0,-83.0,-73.0,-73.0,-74.0,-70.0,-79.0,-82.0,-90.0,-80.0,-72.0,-72.0,-73.0,-75.0,-82.0,-81.0,-70.0,-71.0,-72.0,-71.0,-72.0,-78.0,-78.0,-68.0,-73.0,-72.0,-73.0,-74.0,-78.0,-79.0,-68.0,-69.0,-69.0,-65.0,-76.0,-78.0,-80.0,-68.0,-68.0,-67.0
Surrey,-14.0,-17.0,7.0,8.0,5.0,3.0,5.0,-5.0,-5.0,-3.0,1.0,2.0,1.0,1.0,-1.0,5.0,3.0,3.0,0.0,-7.0,4.0,-2.0,-2.0,-1.0,-1.0,0.0,1.0,-2.0,-8.0,-12.0,-1.0,-11.0,-16.0,-19.0,-28.0,-47.0,-58.0,-45.0,-68.0,-71.0,-72.0,-74.0,-81.0,-85.0,-73.0,-73.0,-74.0,-74.0,-74.0,-80.0,-82.0,-72.0,-73.0,-73.0,-70.0,-79.0,-81.0,-89.0,-79.0,-71.0,-72.0,-73.0,-77.0,-81.0,-82.0,-73.0,-73.0,-74.0,-73.0,-74.0,-78.0,-80.0,-71.0,-77.0,-74.0,-76.0,-76.0,-78.0,-82.0,-71.0,-72.0,-72.0,-69.0,-77.0,-79.0,-82.0,-70.0,-69.0,-70.0
Swansea,-11.0,-9.0,13.0,12.0,8.0,13.0,10.0,4.0,-1.0,-4.0,-1.0,3.0,8.0,-7.0,6.0,5.0,7.0,4.0,-1.0,4.0,1.0,10.0,2.0,-2.0,-3.0,-1.0,2.0,-2.0,-7.0,-9.0,-1.0,-18.0,-23.0,-22.0,-30.0,-46.0,-55.0,-42.0,-70.0,-74.0,-73.0,-76.0,-83.0,-84.0,-73.0,-72.0,-75.0,-74.0,-75.0,-81.0,-82.0,-70.0,-72.0,-72.0,-67.0,-76.0,-79.0,-91.0,-76.0,-69.0,-70.0,-71.0,-76.0,-80.0,-80.0,-68.0,-68.0,-70.0,-68.0,-71.0,-76.0,-78.0,-67.0,-71.0,-72.0,-71.0,-73.0,-77.0,-79.0,-66.0,-67.0,-67.0,-64.0,-74.0,-77.0,-76.0,-63.0,-64.0,-66.0
Swietokrzyskie,13.0,14.0,11.0,8.0,10.0,7.0,1.0,6.0,-13.0,0.0,0.0,-2.0,2.0,-1.0,3.0,-3.0,3.0,3.0,2.0,4.0,1.0,8.0,9.0,10.0,3.0,6.0,-13.0,-30.0,-53.0,-72.0,-48.0,-53.0,-50.0,-52.0,-57.0,-64.0,-76.0,-52.0,-52.0,-58.0,-59.0,-59.0,-64.0,-74.0,-54.0,-54.0,-58.0,-58.0,-60.0,-72.0,-73.0,-52.0,-52.0,-50.0,-47.0,-54.0,-79.0,-87.0,-92.0,-57.0,-51.0,-54.0,-54.0,-68.0,-77.0,-43.0,-47.0,-47.0,-45.0,-47.0,-60.0,-56.0,-37.0,-38.0,-38.0,-25.0,-83.0,-51.0,-62.0,-24.0,-33.0,-36.0,-31.0,-31.0,-34.0,-40.0,-20.0,-28.0,-26.0
Swindon,-19.0,-12.0,3.0,3.0,3.0,4.0,1.0,-9.0,-6.0,-7.0,-2.0,-1.0,1.0,-3.0,-1.0,3.0,2.0,6.0,-2.0,-3.0,-1.0,-4.0,-2.0,-3.0,-3.0,-3.0,-4.0,-6.0,-15.0,-17.0,-5.0,-11.0,-18.0,-16.0,-28.0,-48.0,-57.0,-41.0,-69.0,-71.0,-72.0,-75.0,-84.0,-83.0,-73.0,-71.0,-73.0,-72.0,-75.0,-82.0,-82.0,-72.0,-72.0,-71.0,-68.0,-77.0,-81.0,-91.0,-77.0,-69.0,-71.0,-70.0,-76.0,-83.0,-80.0,-71.0,-72.0,-72.0,-71.0,-73.0,-79.0,-79.0,-69.0,-74.0,-72.0,-73.0,-74.0,-78.0,-80.0,-68.0,-69.0,-68.0,-64.0,-74.0,-79.0,-81.0,-67.0,-66.0,-67.0
Szabolcs-Szatmár-Bereg,13.0,24.0,4.0,4.0,0.0,0.0,2.0,14.0,7.0,1.0,5.0,-4.0,2.0,-1.0,2.0,7.0,-4.0,2.0,1.0,11.0,16.0,15.0,33.0,4.0,12.0,3.0,9.0,3.0,-2.0,-40.0,-6.0,-26.0,-32.0,-35.0,-38.0,-53.0,-59.0,-49.0,-46.0,-49.0,-45.0,-33.0,-60.0,-57.0,-54.0,-47.0,-48.0,-41.0,-38.0,-42.0,-35.0,-33.0,-28.0,-28.0,-13.0,-78.0,-32.0,-69.0,-85.0,-37.0,-38.0,-34.0,-30.0,-36.0,-46.0,-34.0,-32.0,-35.0,-33.0,-31.0,-40.0,-34.0,-32.0,-30.0,-31.0,-14.0,-75.0,-22.0,-25.0,-18.0,-15.0,-20.0,-11.0,-3.0,-2.0,14.0,-7.0,-13.0,-17.0
Södermanland County,-3.0,-13.0,-6.0,-2.0,2.0,1.0,1.0,-6.0,2.0,1.0,17.0,7.0,2.0,15.0,22.0,5.0,1.0,1.0,-5.0,2.0,2.0,4.0,2.0,0.0,-3.0,-3.0,-11.0,-8.0,-13.0,-20.0,-18.0,-22.0,-26.0,-19.0,-21.0,-21.0,-20.0,-23.0,-21.0,-15.0,-12.0,-13.0,-18.0,-18.0,-19.0,-17.0,-19.0,-20.0,-19.0,-23.0,-21.0,-9.0,-7.0,0.0,8.0,-40.0,-37.0,-28.0,-37.0,-11.0,-12.0,-11.0,-10.0,-17.0,-14.0,-5.0,-2.0,-6.0,-1.0,-1.0,-7.0,-2.0,-6.0,-11.0,-3.0,4.0,-41.0,-8.0,-7.0,-5.0,-5.0,-5.0,-1.0,-5.0,-6.0,-12.0,-4.0,-8.0,-15.0
Sălaj,13.0,18.0,6.0,5.0,11.0,-2.0,3.0,12.0,16.0,4.0,3.0,1.0,-1.0,3.0,8.0,9.0,-2.0,-2.0,2.0,0.0,9.0,20.0,28.0,3.0,4.0,-5.0,-4.0,-10.0,-14.0,-16.0,-17.0,-25.0,-30.0,-39.0,-41.0,-52.0,-57.0,-55.0,-51.0,-67.0,-70.0,-68.0,-72.0,-82.0,-63.0,-62.0,-61.0,-61.0,-62.0,-68.0,-75.0,-54.0,-55.0,-51.0,-54.0,-55.0,-61.0,-76.0,-59.0,-53.0,-46.0,-48.0,-60.0,-71.0,-93.0,-87.0,-60.0,-52.0,-52.0,-51.0,-61.0,-73.0,-48.0,-49.0,-47.0,-47.0,-65.0,-59.0,-74.0,-48.0,-50.0,-49.0,-48.0,-47.0,-52.0,-61.0,-41.0,-45.0,-43.0
Tabasco,9.0,9.0,7.0,2.0,0.0,2.0,-3.0,-4.0,1.0,0.0,-1.0,-8.0,-8.0,2.0,6.0,5.0,5.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,-3.0,0.0,-4.0,1.0,8.0,7.0,0.0,-7.0,-2.0,-6.0,-11.0,-17.0,-29.0,-42.0,-31.0,-37.0,-41.0,-42.0,-41.0,-42.0,-52.0,-37.0,-39.0,-39.0,-52.0,-60.0,-61.0,-68.0,-59.0,-60.0,-60.0,-65.0,-76.0,-70.0,-70.0,-56.0,-57.0,-54.0,-54.0,-57.0,-62.0,-67.0,-58.0,-61.0,-67.0,-69.0,-70.0,-70.0,-74.0,-67.0,-66.0,-63.0,-56.0,-68.0,-67.0,-72.0,-62.0,-67.0,-67.0,-66.0,-69.0,-90.0,-89.0,-64.0,-64.0,-64.0
Tabuk Province,0.0,-3.0,-3.0,-3.0,-1.0,-2.0,0.0,-6.0,-4.0,-1.0,2.0,1.0,15.0,18.0,10.0,7.0,7.0,9.0,10.0,10.0,8.0,4.0,2.0,1.0,7.0,4.0,0.0,-10.0,-4.0,-10.0,-20.0,-25.0,-28.0,-32.0,-38.0,-43.0,-41.0,-51.0,-48.0,-45.0,-41.0,-48.0,-39.0,-40.0,-43.0,-41.0,-42.0,-44.0,-50.0,-43.0,-43.0,-43.0,-71.0,-69.0,-70.0,-72.0,-69.0,-68.0,-70.0,-70.0,-69.0,-70.0,-72.0,-69.0,-68.0,-68.0,-68.0,-67.0,-64.0,-71.0,-69.0,-63.0,-58.0,-57.0,-49.0,-52.0,-56.0,-51.0,-51.0,-52.0,-51.0,-50.0,-51.0,-53.0,-48.0,-45.0,-43.0,-41.0,-49.0
Tacna,9.0,4.0,2.0,2.0,3.0,5.0,-10.0,-1.0,0.0,-1.0,-2.0,-6.0,-5.0,-1.0,-1.0,-2.0,-7.0,-6.0,-8.0,-6.0,-3.0,1.0,7.0,-9.0,-9.0,-11.0,-13.0,-13.0,-13.0,-10.0,-49.0,-78.0,-80.0,-84.0,-82.0,-83.0,-81.0,-80.0,-81.0,-81.0,-82.0,-80.0,-82.0,-81.0,-81.0,-82.0,-82.0,-82.0,-82.0,-85.0,-94.0,-81.0,-81.0,-76.0,-96.0,-96.0,-81.0,-94.0,-76.0,-79.0,-79.0,-82.0,-80.0,-78.0,-93.0,-75.0,-82.0,-76.0,-79.0,-76.0,-77.0,-94.0,-73.0,-74.0,-75.0,-75.0,-78.0,-76.0,-94.0,-70.0,-72.0,-75.0,-81.0,-79.0,-78.0,-97.0,-78.0,-77.0,-80.0
Tacuarembó Department,6.0,-11.0,4.0,-5.0,0.0,0.0,0.0,14.0,2.0,3.0,-7.0,-2.0,-3.0,1.0,-4.0,-21.0,7.0,2.0,2.0,1.0,6.0,8.0,-7.0,3.0,-4.0,-10.0,-12.0,-12.0,-29.0,-51.0,-23.0,-34.0,-40.0,-43.0,-45.0,-55.0,-68.0,-45.0,-52.0,-53.0,-55.0,-52.0,-61.0,-67.0,-47.0,-48.0,-47.0,-43.0,-36.0,-46.0,-64.0,-37.0,-40.0,-44.0,-53.0,-72.0,-61.0,-63.0,-25.0,-37.0,-35.0,-36.0,-38.0,-44.0,-60.0,-28.0,-34.0,-35.0,-38.0,-39.0,-48.0,-59.0,-36.0,-48.0,-30.0,-23.0,-65.0,-36.0,0.0,-31.0,-21.0,-23.0,-18.0,-15.0,-18.0,0.0,-14.0,-21.0,-23.0
Taita-Taveta County,12.0,,0.0,2.0,2.0,-2.0,-14.0,6.0,,-12.0,-7.0,0.0,-7.0,-8.0,6.0,-21.0,0.0,-7.0,-7.0,0.0,2.0,8.0,-12.0,0.0,-9.0,2.0,-11.0,-16.0,-10.0,-21.0,-14.0,-15.0,0.0,-5.0,-12.0,-12.0,-19.0,0.0,-11.0,-20.0,-14.0,-29.0,-26.0,-30.0,-26.0,-35.0,-37.0,-27.0,-35.0,-20.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Talsi Municipality,3.0,0.0,-4.0,1.0,-4.0,4.0,6.0,-2.0,8.0,-5.0,4.0,0.0,-1.0,2.0,2.0,10.0,2.0,1.0,4.0,8.0,10.0,18.0,38.0,11.0,6.0,11.0,13.0,-6.0,-18.0,-17.0,-23.0,-15.0,-35.0,-29.0,-34.0,-32.0,-44.0,-40.0,-31.0,-20.0,-25.0,-30.0,-38.0,-52.0,-37.0,-35.0,-48.0,-37.0,-31.0,-41.0,-47.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
