sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Narok County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nasarawa,-4.0,-5.0,-5.0,-14.0,-7.0,-10.0,-14.0,-2.0,-7.0,-13.0,-12.0,-10.0,-10.0,-4.0,1.0,5.0,-12.0,-12.0,-10.0,-4.0,-7.0,5.0,-1.0,-4.0,-13.0,-12.0,-9.0,-10.0,0.0,-4.0,-7.0,-6.0,-4.0,-5.0,-2.0,5.0,2.0,-2.0,1.0,18.0,11.0,8.0,-14.0,-18.0,-1.0,-19.0,-15.0,-11.0,-33.0,-31.0,-22.0,-21.0,-27.0,-24.0,-27.0,-19.0,-21.0,-25.0,-27.0,-25.0,-17.0,-18.0,-23.0,-22.0,-26.0,-20.0,-26.0,-17.0,-20.0,-25.0,-24.0,-28.0,-25.0,-27.0,-14.0,-22.0,-23.0,-29.0,-28.0,-24.0,-24.0,-22.0,-21.0,-25.0,-20.0,-22.0,-15.0,-24.0,-16.0
Navarre,-2.0,0.0,3.0,0.0,0.0,2.0,5.0,-1.0,5.0,5.0,1.0,-3.0,2.0,5.0,3.0,1.0,3.0,1.0,3.0,2.0,-1.0,1.0,3.0,4.0,19.0,20.0,32.0,41.0,-2.0,-53.0,-28.0,-34.0,-23.0,-89.0,-24.0,-49.0,-73.0,-38.0,-47.0,-49.0,-48.0,-44.0,-53.0,-77.0,-50.0,-53.0,-51.0,-48.0,-44.0,-52.0,-77.0,-48.0,-36.0,-20.0,-72.0,-92.0,-32.0,-75.0,-89.0,-25.0,-37.0,-40.0,-39.0,-49.0,-74.0,-49.0,-49.0,-45.0,-45.0,-40.0,-48.0,-63.0,-47.0,-41.0,-37.0,-21.0,-89.0,-21.0,-33.0,-29.0,-27.0,-28.0,-27.0,-25.0,-28.0,-47.0,-15.0,-17.0,-16.0
Nayarit,0.0,2.0,1.0,-3.0,-2.0,-1.0,-3.0,-2.0,-1.0,-2.0,-3.0,-1.0,0.0,3.0,5.0,8.0,4.0,0.0,2.0,1.0,0.0,1.0,3.0,-7.0,-2.0,0.0,2.0,4.0,14.0,14.0,7.0,6.0,2.0,-2.0,-6.0,-7.0,-15.0,-16.0,-19.0,-21.0,-22.0,-22.0,-18.0,-22.0,-18.0,-15.0,-13.0,-10.0,-9.0,-6.0,-18.0,-14.0,-19.0,-16.0,-26.0,-36.0,-33.0,-33.0,-22.0,-25.0,-18.0,-20.0,-25.0,-31.0,-36.0,-33.0,-37.0,-36.0,-37.0,-37.0,-36.0,-39.0,-34.0,-34.0,-30.0,-18.0,-33.0,-28.0,-34.0,-27.0,-29.0,-28.0,-30.0,-29.0,-25.0,-31.0,-31.0,-31.0,-28.0
Neamț County,1.0,3.0,-4.0,-2.0,-1.0,-7.0,-3.0,-9.0,-6.0,-9.0,-3.0,-1.0,-10.0,-5.0,0.0,8.0,-9.0,-5.0,-3.0,-6.0,0.0,6.0,15.0,-2.0,4.0,3.0,5.0,-2.0,-2.0,3.0,-18.0,-24.0,-22.0,-28.0,-26.0,-23.0,-26.0,-41.0,-31.0,-52.0,-59.0,-53.0,-49.0,-55.0,-46.0,-46.0,-47.0,-48.0,-44.0,-43.0,-48.0,-40.0,-36.0,-36.0,-39.0,-31.0,-27.0,-44.0,-32.0,-27.0,-17.0,-19.0,-30.0,-43.0,-93.0,-84.0,-49.0,-42.0,-37.0,-38.0,-41.0,-41.0,-38.0,-35.0,-37.0,-32.0,-47.0,-36.0,-37.0,-34.0,-33.0,-33.0,-35.0,-29.0,-25.0,-27.0,-25.0,-25.0,-20.0
Neath Port Talbot Principle Area,-5.0,-6.0,3.0,-3.0,-3.0,-3.0,0.0,1.0,2.0,2.0,7.0,0.0,6.0,-1.0,7.0,2.0,7.0,5.0,2.0,7.0,2.0,0.0,-3.0,1.0,0.0,1.0,7.0,10.0,8.0,5.0,14.0,12.0,15.0,18.0,11.0,11.0,-8.0,-8.0,-27.0,-27.0,-29.0,-28.0,-32.0,-38.0,-30.0,-27.0,-32.0,-30.0,-24.0,-29.0,-34.0,-27.0,-27.0,-26.0,-8.0,-31.0,-18.0,-59.0,-39.0,-17.0,-23.0,-23.0,-25.0,-12.0,-21.0,-14.0,-8.0,-11.0,-9.0,-8.0,-6.0,-17.0,-13.0,-17.0,-16.0,-11.0,-8.0,-7.0,-20.0,-8.0,-10.0,-4.0,7.0,-16.0,-10.0,-10.0,-5.0,-4.0,-6.0
Nebraska,67.0,136.0,-22.0,18.0,-104.0,-51.0,23.0,127.0,98.0,85.0,-103.0,102.0,1.0,148.0,222.0,210.0,94.0,206.0,198.0,114.0,179.0,279.0,254.0,82.0,141.0,318.0,517.0,675.0,118.0,266.0,695.0,479.0,408.0,87.0,103.0,153.0,-143.0,-16.0,-72.0,-41.0,-204.0,-62.0,-236.0,-112.0,-150.0,-124.0,75.0,-232.0,-10.0,124.0,-55.0,-59.0,-55.0,-46.0,-68.0,-14.0,-20.0,-468.0,-134.0,-130.0,-15.0,-169.0,-82.0,-44.0,-117.0,-80.0,-64.0,-42.0,-73.0,-66.0,-57.0,-86.0,-41.0,-50.0,-24.0,-13.0,36.0,-6.0,-56.0,-23.0,31.0,18.0,-9.0,81.0,41.0,45.0,-56.0,-18.0,-10.0
Nelson,7.0,1.0,2.0,-1.0,-3.0,2.0,4.0,7.0,6.0,2.0,-1.0,2.0,4.0,2.0,7.0,3.0,-2.0,4.0,-1.0,3.0,2.0,-1.0,2.0,0.0,-5.0,-4.0,2.0,2.0,-1.0,6.0,8.0,4.0,7.0,22.0,9.0,-3.0,-4.0,21.0,4.0,-13.0,-59.0,-53.0,-60.0,-60.0,-51.0,-48.0,-48.0,-39.0,-43.0,-57.0,-55.0,-45.0,-46.0,-38.0,-21.0,-95.0,-46.0,-67.0,-54.0,-42.0,-47.0,-36.0,-41.0,-56.0,-48.0,-48.0,-39.0,-41.0,-39.0,-37.0,-62.0,-36.0,-48.0,-32.0,-34.0,-30.0,-30.0,-47.0,-40.0,-39.0,-36.0,-32.0,-31.0,-24.0,-32.0,-31.0,-40.0,-32.0,-34.0
Neuchâtel,0.0,0.0,-6.0,2.0,-9.0,-3.0,-1.0,0.0,0.0,-6.0,-4.0,-13.0,-11.0,2.0,0.0,7.0,-2.0,4.0,0.0,-6.0,8.0,5.0,0.0,-3.0,-3.0,0.0,5.0,23.0,16.0,0.0,20.0,5.0,-9.0,-9.0,-2.0,-29.0,-50.0,-25.0,-21.0,-22.0,-23.0,-14.0,-24.0,-48.0,-26.0,0.0,-8.0,-3.0,2.0,-9.0,-26.0,-11.0,-8.0,-7.0,10.0,-87.0,8.0,0.0,-90.0,-7.0,-19.0,-24.0,-15.0,-21.0,0.0,-27.0,-21.0,-23.0,-22.0,-6.0,-17.0,0.0,-15.0,-13.0,-13.0,-5.0,-88.0,3.0,0.0,-13.0,-12.0,-12.0,-13.0,-4.0,-6.0,0.0,-14.0,-4.0,-15.0
Neuquen,1.0,3.0,1.0,-9.0,-2.0,-1.0,4.0,2.0,2.0,-18.0,-25.0,-3.0,-5.0,0.0,2.0,-1.0,-1.0,-2.0,3.0,7.0,11.0,15.0,11.0,10.0,1.0,6.0,8.0,11.0,12.0,14.0,8.0,-16.0,-15.0,-2.0,-46.0,-54.0,-65.0,-72.0,-66.0,-53.0,-57.0,-55.0,-45.0,-95.0,-53.0,-66.0,-53.0,-54.0,-48.0,-43.0,-94.0,-43.0,-44.0,-38.0,-37.0,-61.0,-40.0,-94.0,-37.0,-45.0,-41.0,-41.0,-38.0,-40.0,-95.0,-40.0,-48.0,-43.0,-44.0,-40.0,-36.0,-95.0,-41.0,-45.0,-38.0,-27.0,-79.0,-30.0,-94.0,-34.0,-40.0,-34.0,-31.0,-24.0,-21.0,-93.0,-23.0,-29.0,-26.0
Nevada,102.0,96.0,75.0,74.0,80.0,82.0,108.0,77.0,134.0,121.0,84.0,136.0,140.0,145.0,169.0,93.0,187.0,191.0,177.0,199.0,149.0,137.0,176.0,181.0,164.0,198.0,271.0,332.0,327.0,358.0,421.0,328.0,301.0,144.0,142.0,54.0,-52.0,-15.0,-32.0,-57.0,-63.0,-68.0,-77.0,-156.0,-57.0,-45.0,7.0,-34.0,-21.0,-81.0,-192.0,-65.0,-82.0,-58.0,-48.0,-40.0,-19.0,-224.0,-101.0,-81.0,-38.0,-52.0,-96.0,-79.0,-105.0,-98.0,-52.0,-46.0,-55.0,-70.0,-61.0,-45.0,-62.0,-7.0,-13.0,-8.0,-43.0,-33.0,-42.0,-40.0,18.0,-21.0,11.0,36.0,110.0,55.0,-30.0,12.0,36.0
New Brunswick,-7.0,22.0,-50.0,12.0,-5.0,1.0,-4.0,0.0,13.0,-2.0,2.0,10.0,-10.0,-5.0,-1.0,9.0,-2.0,-1.0,-6.0,0.0,-4.0,-7.0,14.0,0.0,-9.0,3.0,20.0,28.0,12.0,18.0,17.0,6.0,-1.0,5.0,-14.0,-27.0,-22.0,-26.0,-29.0,-21.0,-20.0,-22.0,-30.0,-20.0,-31.0,-27.0,-29.0,-28.0,-23.0,-32.0,-23.0,-30.0,-24.0,-16.0,4.0,-79.0,-15.0,-64.0,-36.0,-21.0,-19.0,-21.0,-24.0,-30.0,-19.0,-25.0,-19.0,-25.0,-20.0,-21.0,-24.0,-11.0,-25.0,-16.0,-16.0,-14.0,-20.0,-24.0,-9.0,-22.0,-19.0,-10.0,-12.0,-11.0,-18.0,7.0,-15.0,-15.0,-7.0
New Hampshire,2.0,84.0,103.0,-111.0,29.0,52.0,-22.0,-8.0,42.0,8.0,-5.0,24.0,-71.0,-17.0,-8.0,81.0,39.0,71.0,14.0,89.0,-14.0,34.0,84.0,78.0,52.0,69.0,298.0,271.0,239.0,230.0,339.0,186.0,171.0,84.0,96.0,-11.0,-99.0,-85.0,-178.0,-79.0,4.0,-73.0,-231.0,-351.0,-206.0,-139.0,-117.0,-155.0,-166.0,-203.0,-195.0,-119.0,-116.0,-125.0,-159.0,-126.0,-56.0,-563.0,-228.0,-135.0,-100.0,-114.0,-182.0,-245.0,-183.0,-152.0,-147.0,-136.0,-88.0,-187.0,-130.0,-197.0,-173.0,-80.0,-72.0,-96.0,-118.0,-98.0,-78.0,-59.0,19.0,-34.0,-11.0,-45.0,-23.0,-64.0,-119.0,-38.0,-30.0
New Jersey,-42.0,-51.0,10.0,-10.0,-8.0,-5.0,-41.0,59.0,68.0,6.0,-68.0,27.0,20.0,39.0,57.0,110.0,118.0,123.0,148.0,192.0,14.0,203.0,155.0,188.0,216.0,245.0,538.0,596.0,382.0,194.0,464.0,89.0,10.0,-58.0,109.0,-7.0,-650.0,-728.0,-428.0,-594.0,-424.0,-460.0,-706.0,-702.0,-541.0,-535.0,-448.0,-312.0,68.0,18.0,-125.0,24.0,-85.0,-95.0,-121.0,-99.0,25.0,-1060.0,-833.0,-393.0,-406.0,-395.0,-452.0,-531.0,-523.0,-480.0,-517.0,-394.0,-429.0,-561.0,-357.0,-661.0,-448.0,-315.0,-399.0,-456.0,-318.0,-195.0,-296.0,-262.0,-185.0,-358.0,-177.0,-252.0,-24.0,-173.0,-399.0,-229.0,-220.0
New Mexico,186.0,169.0,105.0,143.0,78.0,66.0,110.0,-2.0,-69.0,117.0,45.0,211.0,268.0,344.0,274.0,343.0,291.0,451.0,336.0,340.0,287.0,295.0,165.0,390.0,405.0,536.0,942.0,949.0,635.0,438.0,676.0,632.0,518.0,501.0,409.0,110.0,-11.0,381.0,-99.0,-260.0,-317.0,-358.0,-471.0,-495.0,-263.0,-159.0,-35.0,-93.0,-49.0,-260.0,-280.0,-39.0,-31.0,-58.0,-40.0,-34.0,-168.0,-518.0,-202.0,-97.0,-9.0,-38.0,-82.0,-221.0,-181.0,-65.0,-27.0,-29.0,-32.0,-24.0,-140.0,-137.0,-6.0,13.0,33.0,48.0,81.0,-48.0,-32.0,61.0,112.0,67.0,57.0,121.0,142.0,149.0,-29.0,61.0,48.0
New South Wales,5.0,6.0,0.0,-2.0,-1.0,1.0,2.0,6.0,6.0,1.0,-2.0,-2.0,3.0,5.0,9.0,9.0,5.0,6.0,14.0,7.0,14.0,15.0,11.0,8.0,6.0,7.0,10.0,14.0,14.0,21.0,29.0,35.0,36.0,30.0,20.0,16.0,17.0,19.0,4.0,0.0,3.0,3.0,-7.0,-13.0,-13.0,-13.0,-12.0,-12.0,-8.0,-10.0,-11.0,-11.0,-9.0,-5.0,16.0,-49.0,-2.0,-39.0,-19.0,-6.0,-7.0,-6.0,-3.0,-9.0,-13.0,-15.0,-14.0,-12.0,-8.0,-4.0,-16.0,-6.0,-12.0,-12.0,-13.0,-12.0,-3.0,1.0,-3.0,-9.0,-9.0,-6.0,-1.0,4.0,15.0,-1.0,-7.0,-4.0,-4.0
New Valley Governorate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York,-60.0,65.0,93.0,-414.0,-63.0,-55.0,-255.0,114.0,334.0,239.0,14.0,333.0,-384.0,-82.0,87.0,662.0,520.0,556.0,374.0,571.0,17.0,465.0,734.0,728.0,290.0,623.0,1617.0,1659.0,1709.0,1554.0,2314.0,1067.0,835.0,573.0,655.0,167.0,-608.0,-1687.0,-941.0,-1008.0,-690.0,-934.0,-1311.0,-1367.0,-1103.0,-1008.0,-537.0,-669.0,-790.0,-788.0,-936.0,-490.0,39.0,-28.0,-89.0,-113.0,586.0,-2319.0,-1352.0,-623.0,-522.0,-573.0,-844.0,-894.0,-895.0,-682.0,-834.0,-701.0,-604.0,-833.0,-323.0,-1007.0,-623.0,-317.0,-443.0,-529.0,-293.0,15.0,-15.0,-268.0,119.0,-247.0,46.0,-189.0,324.0,109.0,-608.0,-186.0,-95.0
Newfoundland and Labrador,-2.0,0.0,3.0,-3.0,-21.0,-2.0,-2.0,2.0,4.0,5.0,4.0,0.0,6.0,-13.0,10.0,9.0,-12.0,1.0,-6.0,1.0,7.0,10.0,-25.0,7.0,0.0,-5.0,14.0,29.0,15.0,25.0,46.0,23.0,13.0,14.0,-1.0,-17.0,-17.0,-10.0,-22.0,-48.0,-26.0,-38.0,-26.0,-38.0,-33.0,-33.0,-30.0,-29.0,-24.0,-27.0,-25.0,-22.0,-24.0,-17.0,0.0,-75.0,-7.0,-63.0,-20.0,-31.0,-20.0,-23.0,-24.0,-20.0,-45.0,-17.0,-26.0,-19.0,-23.0,-22.0,-21.0,-9.0,-18.0,-20.0,-20.0,-17.0,-12.0,-15.0,-14.0,-10.0,-28.0,-11.0,-10.0,-7.0,6.0,0.0,-8.0,-19.0,-11.0
Newport,-6.0,-4.0,3.0,-1.0,-1.0,1.0,1.0,-3.0,-1.0,2.0,7.0,0.0,7.0,1.0,5.0,1.0,7.0,4.0,5.0,7.0,6.0,3.0,2.0,4.0,6.0,7.0,12.0,11.0,7.0,4.0,19.0,18.0,18.0,19.0,4.0,3.0,-16.0,-11.0,-27.0,-28.0,-29.0,-33.0,-40.0,-47.0,-34.0,-31.0,-33.0,-30.0,-30.0,-35.0,-43.0,-32.0,-30.0,-30.0,-19.0,-32.0,-31.0,-67.0,-41.0,-27.0,-26.0,-27.0,-33.0,-39.0,-42.0,-31.0,-31.0,-29.0,-26.0,-27.0,-32.0,-37.0,-30.0,-37.0,-30.0,-27.0,-27.0,-29.0,-37.0,-27.0,-27.0,-23.0,-13.0,-31.0,-30.0,-38.0,-26.0,-22.0,-21.0
"Newry, Mourne and Down",-5.0,-6.0,0.0,0.0,-5.0,0.0,-2.0,0.0,-3.0,4.0,4.0,-3.0,0.0,0.0,-1.0,-3.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,5.0,7.0,27.0,17.0,10.0,14.0,29.0,6.0,9.0,9.0,7.0,11.0,-8.0,-6.0,-16.0,-20.0,-24.0,-26.0,-28.0,-45.0,-31.0,-29.0,-28.0,-30.0,-26.0,-29.0,-41.0,-25.0,-22.0,-22.0,-18.0,-18.0,-19.0,-66.0,-42.0,-27.0,-20.0,-24.0,-21.0,-28.0,-39.0,-22.0,-21.0,-23.0,-20.0,-19.0,-21.0,-33.0,-21.0,-19.0,-20.0,-19.0,-19.0,-21.0,-30.0,-17.0,-17.0,-15.0,-11.0,-18.0,-18.0,-29.0,-11.0,-11.0,-10.0
Nidwalden,1.0,0.0,-8.0,-3.0,-13.0,24.0,11.0,1.0,0.0,3.0,15.0,-3.0,5.0,9.0,13.0,0.0,1.0,-7.0,-1.0,-5.0,-8.0,2.0,0.0,-4.0,-10.0,3.0,12.0,17.0,16.0,0.0,36.0,13.0,22.0,-42.0,19.0,-16.0,0.0,-15.0,-7.0,-4.0,-2.0,1.0,-2.0,0.0,-17.0,21.0,19.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,-5.0,-3.0,-7.0,-8.0,-7.0,-6.0,-4.0,-4.0,-9.0,-11.0,-6.0,-7.0,-2.0,-5.0,-4.0,-1.0,-7.0,-10.0,-2.0,-2.0,2.0,3.0,2.0,-4.0,-3.0,-4.0,-5.0,0.0,-5.0,-3.0,-7.0,-9.0,-6.0,-4.0,-5.0,-9.0,-7.0,-5.0,6.0,-35.0,-30.0,-24.0,-29.0,-20.0,-29.0,-24.0,-17.0,-9.0,-15.0,-15.0,-4.0,0.0,-6.0,-12.0,-7.0,-12.0,-8.0,10.0,-50.0,-40.0,-40.0,23.0,-31.0,-36.0,-18.0,20.0,-34.0,-39.0,23.0,-42.0,-47.0,-33.0,4.0,-24.0,-41.0,-37.0,12.0,-47.0,-5.0,-41.0,5.0,-42.0,-36.0,12.0,-40.0,5.0,-40.0,7.0,-31.0
Niigata,1.0,0.0,-2.0,-1.0,4.0,5.0,3.0,3.0,0.0,10.0,5.0,6.0,6.0,14.0,12.0,8.0,4.0,10.0,5.0,-1.0,2.0,2.0,2.0,0.0,2.0,2.0,6.0,3.0,1.0,4.0,-4.0,1.0,3.0,9.0,7.0,2.0,-2.0,-1.0,2.0,8.0,10.0,5.0,3.0,3.0,2.0,6.0,2.0,4.0,5.0,4.0,2.0,1.0,7.0,5.0,4.0,3.0,3.0,3.0,-4.0,2.0,8.0,6.0,5.0,-6.0,-2.0,-3.0,0.0,-1.0,-2.0,3.0,-2.0,-9.0,-1.0,4.0,1.0,5.0,2.0,-5.0,-7.0,2.0,7.0,1.0,1.0,2.0,-4.0,-2.0,-2.0,2.0,3.0
Nitra Region,6.0,6.0,1.0,0.0,-3.0,-2.0,-3.0,3.0,5.0,4.0,5.0,0.0,5.0,8.0,18.0,1.0,5.0,7.0,6.0,9.0,11.0,14.0,31.0,15.0,17.0,14.0,26.0,19.0,-21.0,-34.0,-11.0,-24.0,-21.0,-22.0,-24.0,-35.0,-44.0,-20.0,-23.0,-25.0,-25.0,-20.0,-22.0,-90.0,-20.0,-23.0,-23.0,-20.0,-16.0,-21.0,-89.0,-4.0,13.0,-1.0,-2.0,-92.0,-16.0,-91.0,-92.0,-10.0,-13.0,-12.0,-10.0,-20.0,-90.0,-7.0,-17.0,-17.0,-15.0,-12.0,-15.0,-85.0,-9.0,-11.0,-3.0,16.0,-88.0,5.0,-88.0,-2.0,-10.0,3.0,26.0,-82.0,21.0,-82.0,7.0,0.0,-6.0
Nordland,1.0,10.0,5.0,4.0,5.0,6.0,4.0,4.0,2.0,2.0,8.0,4.0,8.0,3.0,2.0,18.0,5.0,5.0,4.0,4.0,-4.0,-2.0,11.0,3.0,8.0,7.0,50.0,3.0,-8.0,-14.0,-7.0,-13.0,-14.0,-5.0,-17.0,-9.0,-37.0,-10.0,-14.0,-10.0,-8.0,-9.0,-11.0,-18.0,-9.0,-6.0,2.0,5.0,-2.0,-3.0,-13.0,14.0,34.0,39.0,-83.0,-86.0,-2.0,0.0,-83.0,12.0,-3.0,-1.0,5.0,0.0,-9.0,-4.0,0.0,-3.0,2.0,-2.0,-2.0,-1.0,0.0,3.0,7.0,42.0,-80.0,13.0,0.0,1.0,-3.0,-2.0,5.0,0.0,1.0,0.0,0.0,10.0,4.0
Norfolk,-3.0,-7.0,3.0,2.0,1.0,0.0,3.0,0.0,-3.0,-2.0,6.0,1.0,0.0,-1.0,3.0,1.0,3.0,2.0,4.0,4.0,6.0,4.0,3.0,5.0,6.0,6.0,8.0,9.0,8.0,8.0,20.0,22.0,19.0,21.0,8.0,2.0,-14.0,-9.0,-27.0,-29.0,-31.0,-32.0,-43.0,-52.0,-35.0,-32.0,-35.0,-33.0,-33.0,-40.0,-46.0,-34.0,-32.0,-29.0,-21.0,-39.0,-36.0,-73.0,-46.0,-27.0,-30.0,-31.0,-32.0,-43.0,-44.0,-33.0,-31.0,-31.0,-30.0,-30.0,-36.0,-39.0,-32.0,-36.0,-31.0,-29.0,-29.0,-34.0,-39.0,-30.0,-27.0,-24.0,-14.0,-33.0,-30.0,-42.0,-26.0,-24.0,-24.0
Normandy,0.0,-2.0,5.0,3.0,-3.0,-2.0,-2.0,-5.0,7.0,1.0,-1.0,-5.0,0.0,-3.0,-2.0,11.0,6.0,4.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,-1.0,2.0,14.0,0.0,25.0,49.0,-15.0,-47.0,-42.0,-44.0,-55.0,-64.0,-41.0,-44.0,-49.0,-45.0,-45.0,-57.0,-73.0,-46.0,-39.0,-40.0,-37.0,-37.0,-45.0,-59.0,-36.0,-34.0,-37.0,-31.0,-29.0,-38.0,-52.0,-82.0,-19.0,-31.0,-30.0,-33.0,-47.0,-62.0,-38.0,-35.0,-38.0,-34.0,-35.0,-44.0,-57.0,-36.0,-34.0,-33.0,-14.0,-88.0,-27.0,-57.0,-23.0,-24.0,-23.0,-10.0,-62.0,-27.0,-47.0,-4.0,-1.0,-7.0
Norrbotten County,0.0,-8.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,1.0,17.0,2.0,8.0,4.0,4.0,3.0,8.0,6.0,8.0,3.0,2.0,0.0,2.0,2.0,4.0,3.0,16.0,5.0,1.0,3.0,4.0,3.0,-1.0,-1.0,-9.0,-15.0,-10.0,-10.0,-10.0,-2.0,-4.0,-7.0,-13.0,-14.0,-11.0,-11.0,-8.0,-7.0,-11.0,-15.0,-10.0,-7.0,1.0,10.0,16.0,-37.0,-29.0,-29.0,-31.0,-6.0,-10.0,-7.0,-12.0,-17.0,-12.0,-7.0,-9.0,-9.0,-8.0,-6.0,-10.0,-10.0,-7.0,-5.0,5.0,15.0,-34.0,-12.0,-9.0,-5.0,-6.0,-3.0,-1.0,-5.0,-3.0,-5.0,-5.0,-2.0,-3.0
North Ayrshire Council,-2.0,0.0,5.0,6.0,3.0,6.0,0.0,0.0,5.0,4.0,6.0,3.0,4.0,5.0,4.0,1.0,9.0,6.0,10.0,10.0,8.0,5.0,4.0,5.0,7.0,5.0,12.0,16.0,16.0,18.0,24.0,25.0,34.0,32.0,18.0,23.0,-2.0,1.0,-15.0,-17.0,-19.0,-18.0,-25.0,-37.0,-17.0,-16.0,-19.0,-21.0,-17.0,-23.0,-34.0,-20.0,-16.0,-17.0,-10.0,-20.0,-17.0,-36.0,-24.0,-15.0,-18.0,-15.0,-16.0,-19.0,-28.0,-15.0,-15.0,-16.0,-15.0,-14.0,-18.0,-26.0,-13.0,-15.0,-19.0,-16.0,-15.0,-18.0,-25.0,-15.0,-13.0,-11.0,-8.0,-15.0,-18.0,-21.0,-12.0,-10.0,-10.0
North Brabant,2.0,-2.0,1.0,5.0,4.0,5.0,11.0,-1.0,-16.0,-6.0,4.0,0.0,-3.0,1.0,0.0,4.0,-1.0,4.0,2.0,-2.0,4.0,1.0,1.0,2.0,3.0,6.0,11.0,19.0,4.0,7.0,8.0,7.0,3.0,0.0,-4.0,-8.0,-16.0,-10.0,-10.0,-14.0,-13.0,-14.0,-18.0,-28.0,-20.0,-13.0,-14.0,-15.0,-12.0,-14.0,-13.0,-15.0,-8.0,-9.0,-3.0,-1.0,-1.0,-44.0,-42.0,-10.0,-13.0,-9.0,-9.0,-12.0,-15.0,-12.0,-6.0,-9.0,-3.0,-3.0,-5.0,-3.0,-16.0,-5.0,-7.0,-5.0,-7.0,-8.0,-12.0,-8.0,-6.0,-5.0,-2.0,2.0,5.0,-8.0,-8.0,-3.0,-5.0
North Carolina,97.0,-156.0,91.0,5.0,596.0,672.0,-1468.0,-324.0,-244.0,-358.0,-54.0,268.0,244.0,412.0,302.0,498.0,487.0,1051.0,518.0,463.0,144.0,479.0,461.0,709.0,638.0,767.0,1602.0,2232.0,2002.0,1692.0,2170.0,2053.0,1228.0,1234.0,1202.0,818.0,-526.0,-95.0,-164.0,-86.0,-228.0,-86.0,49.0,-744.0,-477.0,-1363.0,-889.0,-712.0,-61.0,-389.0,-785.0,-522.0,-483.0,-461.0,-140.0,-250.0,-3.0,-1831.0,-985.0,-430.0,-150.0,-116.0,-324.0,-327.0,-708.0,-705.0,-207.0,-224.0,-596.0,-319.0,-363.0,-432.0,-92.0,77.0,95.0,-140.0,393.0,436.0,235.0,289.0,287.0,234.0,465.0,255.0,1218.0,726.0,142.0,301.0,214.0
