country_region,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
The Bahamas,13.0,11.0,15.0,6.0,8.0,15.0,3.0,-7.0,7.0,8.0,9.0,8.0,1.0,8.0,13.0,6.0,8.0,6.0,11.0,9.0,11.0,3.0,-4.0,-4.0,3.0,8.0,12.0,13.0,16.0,4.0,3.0,-6.0,-8.0,-8.0,-19.0,-22.0,-24.0,-19.0,-48.0,-47.0,-43.0,-43.0,-48.0,-48.0,-45.0,-45.0,-50.0,-46.0,-47.0,-83.0,-83.0,-41.0,-35.0,-30.0,-72.0,-82.0,-84.0,-83.0,-82.0,-34.0,-40.0,-39.0,-38.0,-78.0,-82.0,-39.0,-43.0,-37.0,-36.0,-32.0,-76.0,-77.0,-27.0,-31.0,-33.0,-31.0,-26.0,-75.0,-80.0,-20.0,-23.0,-26.0,-23.0,-13.0,-70.0,-79.0,-30.0,-24.0,-29.0
Togo,-4.0,-5.0,-1.0,-6.0,-10.0,-12.0,-4.0,-14.0,-11.0,-4.0,2.0,-2.0,5.0,3.0,3.0,4.0,4.0,6.0,8.0,8.0,0.0,7.0,9.0,4.0,12.0,5.0,8.0,3.0,7.0,5.0,7.0,9.0,8.0,8.0,2.0,-6.0,-21.0,-10.0,-9.0,-10.0,-9.0,-15.0,-12.0,-21.0,-14.0,-11.0,-15.0,-17.0,-20.0,-28.0,-27.0,-11.0,-11.0,-17.0,-14.0,-20.0,-20.0,-24.0,-15.0,-17.0,-16.0,-12.0,-15.0,-21.0,-29.0,-13.0,-16.0,-11.0,-13.0,-19.0,-18.0,-31.0,-16.0,-8.0,-13.0,-4.0,-15.0,-12.0,-28.0,-5.0,-6.0,-6.0,-2.0,-12.0,-8.0,-31.0,-5.0,-9.0,-9.0
Trinidad and Tobago,23.0,16.0,11.0,40.0,28.0,37.0,34.0,70.0,49.0,153.0,122.0,15.0,10.0,9.0,10.0,15.0,4.0,3.0,1.0,2.0,5.0,4.0,14.0,-1.0,1.0,0.0,1.0,-5.0,-15.0,-23.0,-18.0,-20.0,-20.0,-24.0,-27.0,-40.0,-42.0,-29.0,-30.0,-34.0,-32.0,-27.0,-37.0,-40.0,-77.0,-63.0,-60.0,-58.0,-57.0,-64.0,-67.0,-54.0,-58.0,-58.0,-53.0,-68.0,-63.0,-67.0,-64.0,-55.0,-55.0,-54.0,-54.0,-61.0,-66.0,-54.0,-56.0,-57.0,-54.0,-53.0,-57.0,-60.0,-51.0,-49.0,-51.0,-47.0,-48.0,-51.0,-56.0,-46.0,-47.0,-44.0,-43.0,-43.0,-45.0,-44.0,-37.0,-36.0,-33.0
Turkey,-11.0,14.0,10.0,11.0,6.0,2.0,-8.0,-10.0,21.0,7.0,12.0,15.0,7.0,6.0,-16.0,35.0,18.0,23.0,16.0,10.0,17.0,34.0,68.0,24.0,4.0,15.0,25.0,11.0,10.0,3.0,-13.0,-19.0,-29.0,-28.0,-27.0,-32.0,-33.0,-32.0,-39.0,-38.0,-32.0,-40.0,-57.0,-58.0,-39.0,-45.0,-47.0,-46.0,-47.0,-60.0,-61.0,-49.0,-49.0,-49.0,-43.0,-41.0,-81.0,-79.0,-32.0,-39.0,-46.0,-35.0,-31.0,-79.0,-76.0,-28.0,-35.0,-31.0,-71.0,-74.0,-79.0,-75.0,-21.0,-29.0,-30.0,-20.0,-72.0,-78.0,-76.0,-27.0,-27.0,-26.0,-24.0,-23.0,-70.0,-55.0,-12.0,-18.0,0.0
Uganda,-2.0,-4.0,-4.0,-5.0,-6.0,-2.0,-9.0,-3.0,-8.0,-4.0,-6.0,-7.0,-7.0,-8.0,-5.0,-7.0,-5.0,-7.0,-6.0,-5.0,-4.0,-1.0,-6.0,-5.0,-4.0,-5.0,-1.0,-4.0,-5.0,-10.0,-8.0,-7.0,-8.0,-3.0,-8.0,-10.0,-11.0,-8.0,-9.0,-13.0,-7.0,-16.0,-12.0,-16.0,-9.0,-17.0,-19.0,-16.0,-20.0,-19.0,-20.0,-17.0,-18.0,-18.0,-19.0,-21.0,-20.0,-21.0,-20.0,-24.0,-22.0,-22.0,-24.0,-34.0,-34.0,-30.0,-32.0,-32.0,-30.0,-30.0,-31.0,-31.0,-30.0,-27.0,-29.0,-26.0,-29.0,-32.0,-31.0,-29.0,-29.0,-29.0,-28.0,-30.0,-31.0,-29.0,-28.0,-28.0,-29.0
United Arab Emirates,36.0,18.0,16.0,22.0,27.0,40.0,43.0,40.0,32.0,22.0,27.0,-11.0,-10.0,22.0,2.0,18.0,11.0,0.0,-4.0,-14.0,-32.0,24.0,61.0,49.0,46.0,35.0,-7.0,-52.0,-31.0,-28.0,-51.0,-75.0,-88.0,-142.0,-273.0,-204.0,-213.0,-235.0,-265.0,-290.0,-357.0,-540.0,-426.0,-321.0,-327.0,-314.0,-323.0,-362.0,-500.0,-361.0,-334.0,-342.0,-453.0,-460.0,-483.0,-574.0,-487.0,-455.0,-452.0,-455.0,-460.0,-476.0,-564.0,-496.0,-454.0,-458.0,-460.0,-462.0,-487.0,-580.0,-499.0,-462.0,-466.0,-458.0,-459.0,-461.0,-557.0,-458.0,-428.0,-425.0,-432.0,-426.0,-451.0,-543.0,-440.0,-413.0,-419.0,-419.0,-422.0
United Kingdom,-4978.0,-3280.0,2614.0,2195.0,630.0,678.0,944.0,-1306.0,-523.0,-1023.0,329.0,461.0,813.0,-1793.0,-1861.0,700.0,1597.0,1429.0,283.0,737.0,2723.0,1051.0,2119.0,605.0,521.0,951.0,514.0,1800.0,516.0,330.0,3019.0,709.0,-390.0,722.0,1423.0,1060.0,2866.0,427.0,-1776.0,-1911.0,-1523.0,-3427.0,-7251.0,-6839.0,-3560.0,-2275.0,-3863.0,-3303.0,-3290.0,-5482.0,-4609.0,-2127.0,-997.0,-2098.0,-2048.0,-2601.0,-5003.0,-5019.0,-2518.0,-1210.0,-1126.0,-1058.0,-4000.0,-6149.0,-2194.0,-427.0,-2.0,-347.0,247.0,-600.0,-3055.0,-2279.0,-508.0,-4367.0,-3906.0,-3656.0,-2435.0,-2454.0,-3028.0,182.0,173.0,1338.0,1209.0,635.0,-1466.0,-5254.0,-605.0,565.0,462.0
United States,13475.0,13773.0,18320.0,3706.0,5536.0,-921.0,4849.0,26802.0,24630.0,5040.0,5426.0,3387.0,7157.0,9030.0,18080.0,22207.0,8237.0,13950.0,13037.0,13706.0,11887.0,28232.0,39475.0,24262.0,17918.0,21879.0,18595.0,10278.0,11317.0,13912.0,5566.0,11610.0,12723.0,6525.0,7399.0,9780.0,4166.0,-11484.0,456.0,2242.0,10160.0,6475.0,-9843.0,-2473.0,-3240.0,-4433.0,3586.0,1550.0,-6821.0,-7735.0,3172.0,5579.0,9480.0,7334.0,-4726.0,-3532.0,1531.0,-19366.0,-16234.0,-626.0,-1952.0,-498.0,-4578.0,-2786.0,5974.0,5582.0,4236.0,2338.0,-3231.0,1330.0,13700.0,3415.0,5548.0,13210.0,5556.0,2246.0,16086.0,27984.0,28296.0,12885.0,12356.0,14260.0,23483.0,8638.0,17683.0,21105.0,6421.0,15056.0,21718.0
Uruguay,-18.0,-239.0,-400.0,-304.0,-16.0,-213.0,-366.0,-78.0,225.0,630.0,70.0,-74.0,-47.0,-104.0,-103.0,-206.0,-266.0,-231.0,-185.0,-272.0,-220.0,-105.0,-130.0,-390.0,-441.0,-548.0,-459.0,-474.0,-1004.0,-1125.0,-822.0,-1083.0,-1178.0,-1186.0,-1164.0,-1297.0,-1502.0,-1271.0,-1320.0,-1308.0,-1324.0,-1323.0,-1466.0,-1545.0,-1293.0,-1312.0,-1304.0,-1253.0,-1195.0,-1372.0,-1537.0,-1234.0,-1290.0,-1271.0,-1308.0,-1450.0,-1437.0,-1515.0,-1223.0,-1355.0,-1249.0,-1228.0,-1239.0,-1335.0,-1408.0,-1106.0,-1214.0,-1180.0,-1175.0,-1242.0,-1420.0,-1477.0,-1291.0,-1436.0,-1149.0,-1053.0,-1295.0,-1176.0,-1267.0,-1189.0,-1150.0,-1081.0,-1019.0,-1014.0,-1052.0,-1082.0,-941.0,-981.0,-966.0
Venezuela,3.0,1.0,4.0,0.0,4.0,8.0,8.0,12.0,35.0,36.0,3.0,0.0,3.0,3.0,5.0,1.0,5.0,3.0,5.0,4.0,3.0,1.0,3.0,4.0,1.0,9.0,5.0,0.0,-11.0,-23.0,-30.0,-43.0,-46.0,-51.0,-53.0,-57.0,-58.0,-53.0,-55.0,-53.0,-53.0,-55.0,-55.0,-57.0,-52.0,-53.0,-52.0,-54.0,-55.0,-58.0,-58.0,-51.0,-53.0,-49.0,-56.0,-62.0,-60.0,-59.0,-49.0,-50.0,-49.0,-50.0,-52.0,-56.0,-58.0,-50.0,-52.0,-50.0,-51.0,-53.0,-54.0,-55.0,-49.0,-48.0,-46.0,-46.0,-53.0,-51.0,-54.0,-45.0,-46.0,-43.0,-43.0,-45.0,-42.0,-41.0,-45.0,-44.0,-44.0
Vietnam,-11.0,-9.0,-7.0,-8.0,-9.0,-11.0,-10.0,-11.0,-6.0,-2.0,-5.0,-8.0,-9.0,-7.0,-9.0,-2.0,-4.0,-10.0,-17.0,-12.0,-9.0,-12.0,-4.0,-6.0,-11.0,-12.0,-13.0,-15.0,-21.0,-16.0,-12.0,-18.0,-22.0,-22.0,-19.0,-24.0,-21.0,-15.0,-18.0,-21.0,-22.0,-25.0,-33.0,-33.0,-28.0,-31.0,-41.0,-44.0,-43.0,-49.0,-47.0,-38.0,-38.0,-39.0,-39.0,-38.0,-43.0,-46.0,-40.0,-36.0,-37.0,-34.0,-35.0,-39.0,-35.0,-28.0,-32.0,-34.0,-34.0,-36.0,-35.0,-30.0,-21.0,-19.0,-12.0,-11.0,-17.0,-30.0,-33.0,-34.0,-36.0,-36.0,-31.0,-32.0,-34.0,-28.0,-26.0,-29.0,-32.0
Yemen,-1.0,-2.0,2.0,1.0,-3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,-5.0,2.0,1.0,5.0,4.0,5.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-4.0,-1.0,-2.0,-2.0,-4.0,-3.0,-6.0,-6.0,-8.0,-7.0,-9.0,-13.0,-8.0,-9.0,-8.0,-7.0,-10.0,-9.0,-11.0,-5.0,-6.0,-7.0,-3.0,-8.0,-7.0,-15.0,-8.0,-11.0,-8.0,-8.0,-9.0,-10.0,-10.0,-8.0,-9.0,-9.0,-12.0,-9.0,-13.0,-29.0,-18.0,-18.0,-19.0,-13.0,-13.0,-16.0,-20.0,-17.0,-20.0,-17.0,-14.0,-12.0,-14.0,-11.0,-8.0,-11.0,-8.0,-7.0,-9.0
Zambia,-5.0,-6.0,-4.0,0.0,0.0,-5.0,2.0,1.0,-3.0,-4.0,-1.0,2.0,-2.0,1.0,3.0,2.0,0.0,4.0,4.0,7.0,8.0,10.0,13.0,11.0,8.0,10.0,7.0,5.0,6.0,1.0,-2.0,0.0,0.0,-4.0,0.0,-4.0,-8.0,-3.0,-7.0,-8.0,-8.0,-6.0,-5.0,-6.0,-8.0,-4.0,-3.0,-4.0,-2.0,-2.0,-6.0,-5.0,-3.0,-4.0,-3.0,-2.0,-4.0,-6.0,-3.0,-4.0,-10.0,-6.0,-6.0,-9.0,-12.0,-10.0,-7.0,-8.0,-5.0,-2.0,-8.0,-4.0,-7.0,-1.0,0.0,0.0,-1.0,-1.0,-4.0,-5.0,-2.0,2.0,1.0,-2.0,1.0,-5.0,0.0,2.0,0.0
Zimbabwe,-1.0,-6.0,-1.0,0.0,-4.0,-2.0,-19.0,1.0,-3.0,-8.0,-5.0,-2.0,-3.0,-5.0,-1.0,-4.0,-5.0,-8.0,-3.0,-2.0,-5.0,0.0,1.0,-2.0,-1.0,-3.0,1.0,-4.0,7.0,-3.0,-3.0,-7.0,-10.0,-9.0,-11.0,-6.0,-11.0,-9.0,-13.0,-16.0,-19.0,-32.0,-14.0,-4.0,-51.0,-51.0,-47.0,-53.0,-55.0,-52.0,-47.0,-48.0,-49.0,-51.0,-47.0,-53.0,-48.0,-45.0,-51.0,-47.0,-51.0,-48.0,-47.0,-52.0,-43.0,-46.0,-43.0,-42.0,-42.0,-46.0,-41.0,-35.0,-39.0,-36.0,-38.0,-37.0,-44.0,-39.0,-33.0,-31.0,-30.0,-31.0,-34.0,-35.0,-30.0,-29.0,-27.0,-30.0,-27.0
