country_region,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Denmark,-11.0,-48.0,-16.0,3.0,6.0,2.0,3.0,-40.0,4.0,-9.0,-19.0,-9.0,13.0,108.0,63.0,121.0,71.0,60.0,62.0,67.0,44.0,65.0,61.0,36.0,20.0,38.0,-55.0,-158.0,-181.0,-195.0,-137.0,-145.0,-237.0,-227.0,-252.0,-276.0,-218.0,-203.0,-210.0,-208.0,-206.0,-222.0,-245.0,-211.0,-186.0,-125.0,-175.0,-191.0,-197.0,-215.0,-115.0,-70.0,-58.0,-24.0,-225.0,-350.0,-169.0,-205.0,-324.0,-74.0,-123.0,-126.0,-146.0,-177.0,-107.0,-68.0,-78.0,-91.0,-94.0,-136.0,-155.0,-114.0,-107.0,-106.0,-141.0,-142.0,-154.0,-179.0,-101.0,-105.0,-113.0,-112.0,-48.0,-327.0,-107.0,-82.0,-81.0,-112.0,-105.0
Dominican Republic,0.0,-18.0,0.0,-1.0,-4.0,0.0,-2.0,0.0,-6.0,0.0,0.0,1.0,-16.0,0.0,5.0,-5.0,0.0,0.0,-1.0,1.0,-1.0,2.0,-11.0,-6.0,-3.0,-5.0,-4.0,-3.0,-7.0,-22.0,-8.0,-14.0,-25.0,-53.0,-66.0,-73.0,-76.0,-68.0,-74.0,-75.0,-76.0,-78.0,-79.0,-80.0,-70.0,-74.0,-75.0,-75.0,-75.0,-77.0,-78.0,-71.0,-72.0,-72.0,-70.0,-84.0,-78.0,-78.0,-70.0,-71.0,-70.0,-69.0,-70.0,-74.0,-75.0,-68.0,-72.0,-68.0,-68.0,-69.0,-71.0,-72.0,-66.0,-66.0,-66.0,-65.0,-66.0,-67.0,-70.0,-70.0,-62.0,-63.0,-63.0,-63.0,-64.0,-67.0,-61.0,-61.0,-62.0
Ecuador,2.0,2.0,3.0,4.0,3.0,4.0,0.0,-4.0,2.0,-15.0,-24.0,-7.0,-3.0,-2.0,-3.0,-4.0,3.0,3.0,3.0,1.0,-1.0,-2.0,7.0,0.0,0.0,-2.0,-2.0,-10.0,-19.0,-33.0,-20.0,-65.0,-80.0,-81.0,-83.0,-85.0,-83.0,-83.0,-83.0,-86.0,-85.0,-85.0,-86.0,-84.0,-81.0,-82.0,-81.0,-83.0,-82.0,-83.0,-82.0,-81.0,-81.0,-80.0,-80.0,-83.0,-91.0,-89.0,-78.0,-77.0,-78.0,-77.0,-77.0,-88.0,-87.0,-74.0,-76.0,-76.0,-76.0,-77.0,-86.0,-86.0,-73.0,-73.0,-73.0,-72.0,-74.0,-84.0,-84.0,-68.0,-68.0,-67.0,-67.0,-67.0,-78.0,-76.0,-65.0,-64.0,-65.0
Egypt,169.0,64.0,73.0,102.0,-94.0,-55.0,168.0,47.0,-53.0,-192.0,-89.0,70.0,72.0,371.0,154.0,120.0,107.0,142.0,111.0,107.0,316.0,231.0,60.0,31.0,115.0,106.0,-1461.0,-900.0,-303.0,-228.0,-252.0,-476.0,-542.0,-847.0,-993.0,-930.0,-1047.0,-1105.0,-1063.0,-1376.0,-1425.0,-1877.0,-1811.0,-1228.0,-1340.0,-1349.0,-1327.0,-1326.0,-1533.0,-1498.0,-990.0,-1029.0,-1343.0,-1354.0,-1363.0,-1567.0,-1536.0,-1205.0,-1282.0,-1287.0,-1294.0,-1357.0,-1598.0,-1598.0,-1288.0,-1842.0,-1234.0,-1245.0,-1260.0,-1569.0,-1467.0,-1384.0,-1440.0,-1406.0,-1388.0,-1418.0,-1342.0,-1347.0,-1306.0,-1354.0,-1334.0,-1272.0,-1312.0,-1247.0,-1191.0,-1163.0,-1219.0,-1243.0,-1293.0
El Salvador,4.0,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-1.0,3.0,5.0,7.0,3.0,2.0,1.0,0.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,-7.0,-7.0,-11.0,-21.0,-15.0,-23.0,-31.0,-38.0,-50.0,-58.0,-83.0,-76.0,-78.0,-77.0,-77.0,-75.0,-79.0,-81.0,-69.0,-69.0,-70.0,-71.0,-72.0,-76.0,-78.0,-69.0,-75.0,-75.0,-79.0,-85.0,-84.0,-82.0,-73.0,-73.0,-71.0,-70.0,-71.0,-77.0,-82.0,-71.0,-72.0,-72.0,-72.0,-71.0,-75.0,-79.0,-68.0,-68.0,-67.0,-63.0,-75.0,-70.0,-76.0,-63.0,-64.0,-63.0,-83.0,-84.0,-84.0,-79.0,-77.0,-80.0,-79.0
Estonia,100.0,96.0,41.0,70.0,47.0,65.0,71.0,-14.0,254.0,-446.0,41.0,-56.0,-20.0,-21.0,-39.0,8.0,46.0,63.0,4.0,116.0,183.0,276.0,400.0,123.0,127.0,57.0,45.0,-143.0,-492.0,-418.0,-565.0,-668.0,-729.0,-666.0,-691.0,-750.0,-532.0,-662.0,-685.0,-654.0,-722.0,-830.0,-941.0,-730.0,-842.0,-819.0,-816.0,-860.0,-858.0,-923.0,-664.0,-222.0,-207.0,-196.0,-189.0,-297.0,-327.0,-309.0,-211.0,-226.0,-218.0,-231.0,-224.0,-309.0,-263.0,-201.0,-191.0,-192.0,-195.0,-213.0,-283.0,-235.0,-189.0,-204.0,-196.0,-156.0,-259.0,-276.0,-213.0,-151.0,-124.0,-119.0,-127.0,-124.0,-165.0,-115.0,-98.0,-60.0,-82.0
Fiji,4.0,2.0,-4.0,-2.0,-2.0,2.0,2.0,0.0,3.0,-2.0,2.0,1.0,1.0,3.0,4.0,4.0,-3.0,2.0,1.0,9.0,9.0,11.0,10.0,0.0,5.0,3.0,-1.0,2.0,5.0,3.0,-3.0,-2.0,-4.0,5.0,-13.0,-26.0,-30.0,-19.0,-18.0,-24.0,-28.0,-29.0,-34.0,-39.0,-33.0,-34.0,-32.0,-26.0,-47.0,-50.0,-52.0,-46.0,-39.0,-76.0,-42.0,-64.0,-47.0,-54.0,-66.0,-39.0,-43.0,-38.0,-30.0,-29.0,-38.0,-29.0,-28.0,-31.0,-30.0,-31.0,-24.0,-40.0,-31.0,-30.0,-29.0,-21.0,-21.0,-17.0,-30.0,-19.0,-18.0,-21.0,-19.0,-22.0,-8.0,-13.0,-22.0,-18.0,-22.0
Finland,100.0,58.0,122.0,122.0,127.0,95.0,83.0,73.0,121.0,107.0,88.0,91.0,79.0,58.0,18.0,-15.0,119.0,86.0,37.0,56.0,61.0,65.0,150.0,4.0,0.0,-31.0,-33.0,-134.0,-371.0,-395.0,-278.0,-471.0,-644.0,-682.0,-710.0,-867.0,-837.0,-740.0,-791.0,-814.0,-798.0,-839.0,-993.0,-991.0,-858.0,-923.0,-863.0,-886.0,-900.0,-964.0,-910.0,-771.0,-748.0,-692.0,-552.0,-1324.0,-989.0,-1066.0,-1242.0,-831.0,-781.0,-762.0,-791.0,-907.0,-810.0,-705.0,-687.0,-720.0,-703.0,-739.0,-866.0,-785.0,-647.0,-682.0,-620.0,-468.0,-1300.0,-828.0,-685.0,-491.0,-537.0,-570.0,-533.0,-566.0,-570.0,-667.0,-689.0,-596.0,-623.0
France,-11.0,89.0,28.0,71.0,-38.0,-6.0,-12.0,-91.0,106.0,33.0,13.0,-80.0,-63.0,-22.0,-107.0,14.0,-77.0,-20.0,-67.0,-84.0,-22.0,-44.0,19.0,-58.0,-61.0,-70.0,-96.0,-104.0,-291.0,-484.0,-585.0,-935.0,-1155.0,-1145.0,-1162.0,-1229.0,-1194.0,-1133.0,-1153.0,-1175.0,-1165.0,-1168.0,-1222.0,-1220.0,-1165.0,-1250.0,-1258.0,-1249.0,-1195.0,-1236.0,-1182.0,-1158.0,-1146.0,-1168.0,-1149.0,-1152.0,-1196.0,-1139.0,-1273.0,-1095.0,-1134.0,-1117.0,-1123.0,-1197.0,-1181.0,-1105.0,-1097.0,-1121.0,-1100.0,-1099.0,-1167.0,-1141.0,-1050.0,-1058.0,-1069.0,-1004.0,-1272.0,-1090.0,-1122.0,-965.0,-971.0,-992.0,-938.0,-1162.0,-1052.0,-1086.0,-603.0,-587.0,-674.0
Gabon,0.0,-2.0,-4.0,-3.0,-4.0,-7.0,-9.0,-7.0,-6.0,-3.0,-1.0,-7.0,3.0,5.0,1.0,3.0,2.0,2.0,-3.0,1.0,2.0,-16.0,6.0,-3.0,-4.0,-13.0,-3.0,-2.0,-9.0,-12.0,-7.0,-13.0,-16.0,-19.0,-21.0,-30.0,-43.0,-35.0,-38.0,-32.0,-30.0,-30.0,-35.0,-39.0,-33.0,-33.0,-37.0,-34.0,-35.0,-36.0,-37.0,-31.0,-32.0,-33.0,-37.0,-31.0,-32.0,-24.0,-66.0,-56.0,-56.0,-52.0,-58.0,-55.0,-54.0,-51.0,-48.0,-50.0,-47.0,-49.0,-53.0,-47.0,-44.0,-36.0,-33.0,-28.0,-45.0,-34.0,-38.0,-30.0,-30.0,-30.0,-24.0,-29.0,-28.0,-34.0,-26.0,-27.0,-28.0
Georgia,4.0,7.0,1.0,9.0,4.0,7.0,11.0,6.0,6.0,4.0,1.0,6.0,7.0,6.0,1.0,-4.0,2.0,13.0,4.0,7.0,4.0,1.0,16.0,-2.0,2.0,-6.0,-9.0,-14.0,-21.0,-20.0,-30.0,-34.0,-43.0,-41.0,-45.0,-55.0,-61.0,-59.0,-59.0,-60.0,-60.0,-60.0,-63.0,-67.0,-65.0,-67.0,-68.0,-70.0,-67.0,-71.0,-68.0,-68.0,-69.0,-70.0,-69.0,-65.0,-68.0,-69.0,-65.0,-62.0,-61.0,-67.0,-74.0,-81.0,-84.0,-85.0,-84.0,-83.0,-81.0,-80.0,-81.0,-78.0,-57.0,-58.0,-64.0,-62.0,-64.0,-64.0,-63.0,-64.0,-61.0,-66.0,-63.0,-62.0,-66.0,-67.0,-51.0,-48.0,-54.0
Germany,93.0,72.0,36.0,44.0,34.0,38.0,13.0,9.0,-34.0,14.0,0.0,-46.0,-50.0,54.0,14.0,148.0,47.0,19.0,20.0,-26.0,-57.0,35.0,229.0,1.0,-90.0,-3.0,-93.0,-157.0,-254.0,-214.0,-109.0,-303.0,-557.0,-711.0,-830.0,-1119.0,-1181.0,-919.0,-969.0,-965.0,-964.0,-968.0,-1096.0,-1302.0,-896.0,-864.0,-868.0,-874.0,-942.0,-1044.0,-977.0,-689.0,-712.0,-682.0,-642.0,-1378.0,-915.0,-1033.0,-1391.0,-723.0,-742.0,-886.0,-929.0,-1079.0,-986.0,-741.0,-789.0,-777.0,-790.0,-848.0,-965.0,-893.0,-718.0,-788.0,-772.0,-549.0,-1395.0,-753.0,-967.0,-518.0,-582.0,-559.0,-533.0,-599.0,-663.0,-804.0,-581.0,-523.0,-522.0
Ghana,0.0,-3.0,-4.0,-3.0,-4.0,-3.0,-3.0,-3.0,-3.0,-5.0,-3.0,-3.0,-2.0,-2.0,0.0,-1.0,-1.0,-1.0,3.0,5.0,-1.0,-2.0,-1.0,-3.0,-1.0,-3.0,-2.0,-2.0,-5.0,-6.0,-6.0,-8.0,-10.0,-12.0,-15.0,-14.0,-24.0,-22.0,-23.0,-20.0,-16.0,-24.0,-13.0,-15.0,-53.0,-52.0,-54.0,-53.0,-54.0,-56.0,-52.0,-49.0,-48.0,-49.0,-47.0,-57.0,-54.0,-51.0,-56.0,-46.0,-48.0,-49.0,-50.0,-53.0,-52.0,-35.0,-28.0,-31.0,-28.0,-31.0,-32.0,-47.0,-23.0,-22.0,-24.0,-23.0,-36.0,-30.0,-39.0,-21.0,-22.0,-21.0,-21.0,-23.0,-24.0,-33.0,-20.0,-19.0,-20.0
Greece,-13.0,40.0,46.0,36.0,50.0,86.0,-26.0,-26.0,40.0,27.0,19.0,24.0,26.0,41.0,98.0,264.0,177.0,-8.0,1.0,3.0,1.0,-22.0,-32.0,-64.0,-23.0,-22.0,-84.0,-179.0,-416.0,-539.0,-431.0,-427.0,-495.0,-505.0,-516.0,-552.0,-568.0,-605.0,-590.0,-673.0,-605.0,-611.0,-623.0,-635.0,-520.0,-549.0,-568.0,-563.0,-606.0,-654.0,-668.0,-571.0,-578.0,-558.0,-550.0,-556.0,-578.0,-589.0,-498.0,-526.0,-529.0,-542.0,-588.0,-608.0,-682.0,-653.0,-578.0,-583.0,-566.0,-560.0,-571.0,-582.0,-494.0,-505.0,-492.0,-469.0,-601.0,-561.0,-566.0,-361.0,-367.0,-362.0,-374.0,-383.0,-416.0,-429.0,-229.0,-250.0,-260.0
Guatemala,5.0,6.0,-2.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-6.0,-4.0,-3.0,-1.0,5.0,8.0,8.0,0.0,1.0,3.0,1.0,2.0,1.0,4.0,-5.0,-3.0,-1.0,-2.0,3.0,0.0,-16.0,-13.0,-46.0,-54.0,-57.0,-59.0,-67.0,-76.0,-68.0,-68.0,-67.0,-66.0,-65.0,-65.0,-67.0,-57.0,-54.0,-54.0,-56.0,-56.0,-59.0,-63.0,-57.0,-57.0,-58.0,-71.0,-82.0,-79.0,-75.0,-60.0,-58.0,-56.0,-56.0,-59.0,-61.0,-66.0,-54.0,-54.0,-55.0,-56.0,-57.0,-58.0,-63.0,-54.0,-53.0,-51.0,-49.0,-57.0,-53.0,-59.0,-47.0,-47.0,-48.0,-49.0,-50.0,-49.0,-46.0,-50.0,-51.0,-52.0
Guinea-Bissau,-1.0,-2.0,-7.0,1.0,-7.0,9.0,3.0,-7.0,-4.0,-15.0,-19.0,-18.0,-4.0,-2.0,-8.0,-2.0,-7.0,-8.0,-8.0,1.0,-3.0,-9.0,-9.0,-22.0,-23.0,-16.0,-13.0,-18.0,-28.0,-22.0,-29.0,-27.0,-30.0,-44.0,-34.0,-37.0,-46.0,-39.0,-48.0,-42.0,-46.0,-50.0,-58.0,-50.0,-57.0,-61.0,-54.0,-50.0,-50.0,-57.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,-3.0,2.0,-4.0,-5.0,-9.0,-7.0,-6.0,-6.0,-17.0,-36.0,-28.0,-24.0,-4.0,-4.0,-5.0,-10.0,-3.0,-5.0,-3.0,-3.0,-2.0,-4.0,-10.0,-7.0,-7.0,-5.0,-7.0,-3.0,-2.0,-4.0,-6.0,-6.0,-5.0,-8.0,-12.0,-24.0,-31.0,-28.0,-32.0,-32.0,-34.0,-35.0,-34.0,-34.0,-33.0,-32.0,-29.0,-32.0,-31.0,-34.0,-34.0,-29.0,-30.0,-29.0,-28.0,-49.0,-38.0,-40.0,-33.0,-33.0,-33.0,-31.0,-32.0,-33.0,-34.0,-28.0,-30.0,-31.0,-30.0,-32.0,-34.0,-36.0,-34.0,-32.0,-27.0,-26.0,-43.0,-32.0,-38.0,-29.0,-30.0,-27.0,-27.0,-28.0,-29.0,-34.0,-26.0,-29.0,-30.0
Honduras,2.0,3.0,-2.0,-2.0,-5.0,-4.0,-3.0,-5.0,-5.0,-5.0,-4.0,-6.0,-9.0,-5.0,-1.0,3.0,-1.0,0.0,-1.0,-2.0,-1.0,-2.0,-6.0,-5.0,-4.0,-5.0,-8.0,-7.0,-12.0,-23.0,-45.0,-71.0,-79.0,-76.0,-85.0,-86.0,-85.0,-82.0,-83.0,-74.0,-80.0,-75.0,-81.0,-81.0,-75.0,-87.0,-73.0,-89.0,-69.0,-89.0,-88.0,-75.0,-87.0,-75.0,-87.0,-81.0,-84.0,-84.0,-73.0,-74.0,-72.0,-72.0,-71.0,-83.0,-83.0,-68.0,-70.0,-72.0,-73.0,-72.0,-84.0,-84.0,-68.0,-69.0,-69.0,-69.0,-73.0,-86.0,-86.0,-72.0,-72.0,-71.0,-71.0,-69.0,-82.0,-77.0,-65.0,-65.0,-65.0
Hong Kong,-26.0,-28.0,-23.0,-24.0,-24.0,-24.0,-24.0,-23.0,-24.0,-23.0,-24.0,-24.0,-24.0,-23.0,-22.0,-22.0,-22.0,-22.0,-24.0,-22.0,-20.0,-20.0,-21.0,-21.0,-20.0,-21.0,-22.0,-20.0,-20.0,-18.0,-20.0,-22.0,-25.0,-25.0,-22.0,-24.0,-25.0,-24.0,-27.0,-27.0,-28.0,-26.0,-31.0,-35.0,-32.0,-31.0,-29.0,-29.0,-28.0,-32.0,-37.0,-34.0,-27.0,-26.0,-24.0,-28.0,-31.0,-27.0,-26.0,-25.0,-24.0,-24.0,-23.0,-26.0,-26.0,-24.0,-25.0,-29.0,-26.0,-25.0,-23.0,-23.0,-22.0,-22.0,-19.0,-20.0,-22.0,-21.0,-22.0,-21.0,-21.0,-21.0,-20.0,-17.0,-16.0,-13.0,-18.0,-19.0,-19.0
Hungary,345.0,527.0,119.0,112.0,74.0,83.0,59.0,239.0,313.0,40.0,122.0,-69.0,81.0,6.0,73.0,162.0,4.0,48.0,59.0,179.0,136.0,355.0,696.0,147.0,224.0,145.0,224.0,51.0,17.0,-666.0,-37.0,-483.0,-594.0,-710.0,-820.0,-1098.0,-1238.0,-1027.0,-1027.0,-1061.0,-998.0,-781.0,-1316.0,-1277.0,-1089.0,-1029.0,-1027.0,-945.0,-901.0,-1017.0,-967.0,-759.0,-709.0,-653.0,-372.0,-1656.0,-899.0,-1443.0,-1743.0,-779.0,-797.0,-763.0,-770.0,-931.0,-1038.0,-757.0,-769.0,-793.0,-780.0,-781.0,-930.0,-863.0,-734.0,-706.0,-744.0,-431.0,-1604.0,-651.0,-645.0,-443.0,-473.0,-450.0,-346.0,-263.0,-226.0,-23.0,-275.0,-374.0,-394.0
India,231.0,214.0,184.0,190.0,129.0,162.0,117.0,178.0,115.0,145.0,115.0,96.0,127.0,175.0,-37.0,76.0,50.0,29.0,194.0,261.0,288.0,350.0,440.0,413.0,-310.0,147.0,167.0,170.0,5.0,8.0,124.0,14.0,-54.0,-198.0,-449.0,-920.0,-2511.0,-1647.0,-2176.0,-2545.0,-2526.0,-2532.0,-2535.0,-2469.0,-2485.0,-2464.0,-2522.0,-2520.0,-2451.0,-2494.0,-2448.0,-2487.0,-2617.0,-2649.0,-2651.0,-2672.0,-2657.0,-2639.0,-2634.0,-2659.0,-2659.0,-2939.0,-2957.0,-3001.0,-2969.0,-2957.0,-2940.0,-2953.0,-2947.0,-2934.0,-2964.0,-2949.0,-2918.0,-2897.0,-2891.0,-2873.0,-2886.0,-2888.0,-2870.0,-2726.0,-2709.0,-2701.0,-2697.0,-2663.0,-2729.0,-2781.0,-2625.0,-2591.0,-2589.0
Indonesia,-37.0,-40.0,-123.0,-96.0,-138.0,-76.0,-87.0,-50.0,-66.0,-99.0,-111.0,-95.0,-30.0,21.0,42.0,16.0,67.0,65.0,9.0,64.0,62.0,53.0,48.0,39.0,88.0,91.0,72.0,52.0,-8.0,-122.0,-152.0,-226.0,-311.0,-428.0,-546.0,-738.0,-1003.0,-856.0,-960.0,-1334.0,-1171.0,-1249.0,-1427.0,-1560.0,-1245.0,-1219.0,-1155.0,-1132.0,-1204.0,-1348.0,-1444.0,-1155.0,-1135.0,-1180.0,-1086.0,-1567.0,-1517.0,-1570.0,-1172.0,-1204.0,-1208.0,-1183.0,-1273.0,-1431.0,-1493.0,-1186.0,-1180.0,-1173.0,-1089.0,-1686.0,-1720.0,-1753.0,-1496.0,-1491.0,-1453.0,-1398.0,-1538.0,-1576.0,-1625.0,-1343.0,-1340.0,-1282.0,-1431.0,-1377.0,-1469.0,-1465.0,-1190.0,-1186.0,-1190.0
Iraq,16.0,11.0,12.0,15.0,11.0,9.0,14.0,11.0,11.0,9.0,1.0,8.0,5.0,7.0,12.0,7.0,9.0,11.0,11.0,0.0,-2.0,2.0,4.0,-1.0,-1.0,-5.0,-14.0,-21.0,-28.0,-24.0,-30.0,-32.0,-58.0,-62.0,-64.0,-67.0,-65.0,-67.0,-66.0,-67.0,-69.0,-68.0,-68.0,-64.0,-66.0,-62.0,-63.0,-65.0,-65.0,-64.0,-65.0,-67.0,-61.0,-62.0,-66.0,-64.0,-60.0,-57.0,-58.0,-57.0,-57.0,-59.0,-58.0,-53.0,-47.0,-49.0,-38.0,-35.0,-37.0,-56.0,-55.0,-35.0,-38.0,-35.0,-35.0,-40.0,-54.0,-48.0,-29.0,-36.0,-36.0,-32.0,-32.0,-42.0,-38.0,-15.0,-17.0,-15.0,-18.0
Ireland,-215.0,-127.0,201.0,160.0,74.0,260.0,41.0,-3.0,65.0,-1.0,-104.0,-54.0,93.0,53.0,-314.0,190.0,87.0,222.0,156.0,147.0,120.0,12.0,104.0,-82.0,72.0,-22.0,-2.0,-419.0,-725.0,-861.0,-589.0,-1661.0,-1164.0,-1204.0,-1368.0,-1496.0,-1501.0,-1236.0,-1253.0,-1517.0,-1523.0,-1600.0,-2103.0,-2241.0,-1927.0,-1953.0,-1973.0,-1935.0,-1949.0,-2073.0,-2191.0,-1512.0,-1453.0,-1520.0,-1552.0,-1847.0,-1925.0,-2153.0,-1740.0,-1458.0,-1498.0,-2023.0,-2147.0,-2209.0,-2079.0,-1855.0,-1834.0,-1919.0,-1985.0,-2094.0,-2169.0,-2051.0,-1812.0,-1812.0,-1934.0,-1751.0,-1877.0,-1971.0,-1769.0,-1689.0,-1485.0,-1520.0,-1674.0,-1763.0,-1905.0,-1737.0,-1464.0,-1460.0,-1510.0
Israel,91.0,16.0,33.0,18.0,-19.0,20.0,39.0,-17.0,4.0,2.0,11.0,29.0,29.0,56.0,3.0,52.0,224.0,10.0,31.0,7.0,-34.0,18.0,57.0,6.0,0.0,-22.0,-142.0,-195.0,-243.0,-242.0,-279.0,-375.0,-409.0,-435.0,-484.0,-561.0,-432.0,-428.0,-431.0,-444.0,-521.0,-527.0,-607.0,-471.0,-514.0,-564.0,-564.0,-555.0,-553.0,-618.0,-530.0,-515.0,-499.0,-617.0,-669.0,-597.0,-625.0,-551.0,-547.0,-583.0,-658.0,-528.0,-530.0,-599.0,-481.0,-490.0,-482.0,-472.0,-476.0,-484.0,-577.0,-406.0,-429.0,-471.0,-643.0,-400.0,-391.0,-487.0,-350.0,-360.0,-390.0,-359.0,-321.0,-306.0,-413.0,-253.0,-275.0,-270.0,-266.0
Italy,51.0,81.0,1.0,48.0,-4.0,35.0,36.0,-2.0,0.0,12.0,-40.0,-213.0,-147.0,-100.0,-144.0,-293.0,-219.0,-120.0,-108.0,-221.0,-271.0,-382.0,-584.0,-579.0,-886.0,-1083.0,-1463.0,-1562.0,-1740.0,-1888.0,-1567.0,-1612.0,-1644.0,-1653.0,-1673.0,-1796.0,-1984.0,-1676.0,-1712.0,-1746.0,-1765.0,-1730.0,-1810.0,-1980.0,-1699.0,-1896.0,-1893.0,-1886.0,-1773.0,-1854.0,-1993.0,-1725.0,-1704.0,-1708.0,-1692.0,-1686.0,-1794.0,-2010.0,-2005.0,-1704.0,-1683.0,-1659.0,-1656.0,-1769.0,-1969.0,-1654.0,-1653.0,-1663.0,-1634.0,-1567.0,-1959.0,-1930.0,-1503.0,-1573.0,-1561.0,-1477.0,-1933.0,-1628.0,-1864.0,-1215.0,-1258.0,-1279.0,-1251.0,-1258.0,-1335.0,-1561.0,-1207.0,-1165.0,-1219.0
Jamaica,-1.0,1.0,-4.0,-4.0,-3.0,-3.0,-4.0,-4.0,-3.0,-2.0,13.0,-27.0,9.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,-2.0,-1.0,-3.0,-6.0,-1.0,-2.0,-6.0,-16.0,-23.0,-35.0,-24.0,-25.0,-33.0,-34.0,-34.0,-37.0,-49.0,-35.0,-36.0,-35.0,-36.0,-35.0,-40.0,-53.0,-37.0,-36.0,-45.0,-46.0,-46.0,-47.0,-58.0,-42.0,-42.0,-40.0,-28.0,-84.0,-57.0,-66.0,-81.0,-34.0,-45.0,-52.0,-53.0,-47.0,-69.0,-54.0,-55.0,-50.0,-56.0,-49.0,-47.0,-68.0,-47.0,-54.0,-45.0,-54.0,-47.0,-45.0,-60.0,-46.0,-45.0,-43.0,-43.0,-43.0,-38.0,-48.0,-42.0,-42.0,-39.0
Japan,-38.0,-348.0,-127.0,-58.0,36.0,118.0,-42.0,-146.0,105.0,1116.0,-5.0,-45.0,-31.0,-31.0,-387.0,-404.0,-297.0,-98.0,-402.0,-302.0,-370.0,-493.0,-593.0,-267.0,-321.0,-55.0,10.0,-152.0,-391.0,-285.0,-235.0,-43.0,-8.0,358.0,664.0,-158.0,-344.0,-57.0,48.0,244.0,153.0,-269.0,-522.0,-708.0,-109.0,-59.0,-635.0,-369.0,-522.0,-745.0,-928.0,-497.0,-459.0,-706.0,-782.0,-919.0,-1157.0,-1656.0,-1371.0,-869.0,-790.0,-911.0,-1149.0,-1861.0,-1724.0,-1378.0,-1243.0,-1371.0,-1421.0,-1483.0,-1724.0,-1961.0,-1313.0,-1078.0,-1048.0,-1108.0,-1355.0,-1827.0,-1953.0,-831.0,-658.0,-1203.0,-1166.0,-1329.0,-1626.0,-1539.0,-1183.0,-1126.0,-1067.0
Jordan,4.0,-1.0,-3.0,-4.0,-5.0,-4.0,3.0,-7.0,-2.0,-1.0,-6.0,3.0,6.0,15.0,2.0,-2.0,-2.0,0.0,3.0,4.0,-4.0,2.0,1.0,-1.0,-1.0,3.0,-12.0,-14.0,-8.0,-10.0,-15.0,-9.0,-51.0,-60.0,-29.0,-87.0,-91.0,-91.0,-82.0,-64.0,-66.0,-70.0,-76.0,-74.0,-73.0,-73.0,-70.0,-69.0,-91.0,-71.0,-69.0,-71.0,-70.0,-70.0,-65.0,-92.0,-93.0,-63.0,-68.0,-69.0,-63.0,-63.0,-92.0,-93.0,-59.0,-63.0,-59.0,-53.0,-50.0,-92.0,-54.0,-55.0,-56.0,-56.0,-45.0,-45.0,-91.0,-40.0,-41.0,-43.0,-46.0,-41.0,-39.0,-91.0,-37.0,-37.0,-40.0,-37.0,-37.0
