sub_region_1,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13
Alexandria Governorate,14.0,1.0,5.0,0.0,0.0,0.0,7.0,11.0,1.0,3.0,-4.0,7.0,1.0,11.0,9.0,4.0,13.0,12.0,9.0,3.0,12.0,11.0,-1.0,1.0,3.0,7.0,-57.0,-32.0,-11.0,-16.0,-13.0,-24.0,-28.0,-39.0,-44.0,-43.0,-48.0,-47.0,-48.0,-56.0,-59.0,-73.0,-71.0,-52.0,-54.0,-54.0,-52.0,-55.0,-67.0,-67.0,-50.0,-50.0,-53.0,-51.0,-53.0,-60.0,-60.0,-46.0,-46.0,-46.0,-47.0,-48.0,-58.0,-56.0,-51.0,-78.0,-33.0,-36.0,-39.0,-59.0,-59.0,-51.0,-50.0,-49.0,-49.0,-52.0,-50.0,-51.0,-46.0,-44.0,-46.0,-44.0,-46.0,-43.0,-43.0,-40.0,-40.0,-41.0,-43.0
Aloja Municipality,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Alytus County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0,0.0,-70.0,0.0,0.0,0.0,0.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0,-65.0,-73.0,0.0,0.0,0.0,0.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alūksne Municipality,,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Amazonas,-9.0,1.0,8.0,1.0,3.0,-1.0,-5.0,-7.0,-5.0,6.0,-3.0,0.0,3.0,5.0,-6.0,1.0,6.0,0.0,-1.0,-3.0,0.0,0.0,3.0,10.0,-8.0,-7.0,-5.0,-1.0,-15.0,3.0,25.0,-60.0,-63.0,-66.0,-69.0,-65.0,-65.0,-66.0,-71.0,-67.0,-67.0,-68.0,-63.0,-65.0,-68.0,-68.0,-67.0,-73.0,-71.0,-72.0,-91.0,-83.0,-82.0,-74.0,-89.0,-89.0,-73.0,-89.0,-76.0,-78.0,-80.0,-78.0,-79.0,-75.0,0.0,-76.0,-82.0,-78.0,-75.0,-79.0,-75.0,-89.0,-77.0,-78.0,-80.0,-87.0,-81.0,-76.0,-90.0,-80.0,-80.0,-79.0,-79.0,-82.0,-71.0,-87.0,-76.0,-76.0,-81.0
Anambra,-5.0,-3.0,-2.0,-3.0,-10.0,-4.0,-9.0,-8.0,-15.0,-7.0,-5.0,-5.0,8.0,-10.0,-13.0,-4.0,-4.0,-7.0,-10.0,-8.0,-9.0,0.0,-12.0,-12.0,-9.0,-12.0,-11.0,-16.0,-13.0,-10.0,-17.0,-16.0,-19.0,-19.0,-15.0,-14.0,-19.0,-20.0,-23.0,-20.0,-15.0,-24.0,-15.0,-26.0,-53.0,-51.0,-53.0,-50.0,-54.0,-51.0,-43.0,-54.0,-49.0,-52.0,-50.0,-57.0,-50.0,-53.0,-65.0,-62.0,-58.0,-57.0,-59.0,-51.0,-53.0,-52.0,-52.0,-52.0,-56.0,-52.0,-55.0,-54.0,-54.0,-43.0,-46.0,-44.0,-49.0,-46.0,-49.0,-46.0,-47.0,-43.0,-41.0,-47.0,-39.0,-46.0,-44.0,-38.0,-43.0
Ancash,2.0,10.0,6.0,11.0,8.0,13.0,13.0,6.0,8.0,8.0,8.0,13.0,6.0,14.0,8.0,14.0,5.0,4.0,4.0,3.0,6.0,1.0,-3.0,-3.0,1.0,1.0,-3.0,-4.0,-7.0,-9.0,11.0,-73.0,-84.0,-85.0,-87.0,-87.0,-91.0,-88.0,-89.0,-88.0,-85.0,-86.0,-88.0,-90.0,-88.0,-88.0,-87.0,-85.0,-87.0,-89.0,-94.0,-88.0,-87.0,-82.0,-94.0,-94.0,-86.0,-94.0,-86.0,-87.0,-86.0,-86.0,-87.0,-88.0,-95.0,-85.0,-88.0,-84.0,-84.0,-85.0,-86.0,-95.0,-85.0,-84.0,-83.0,-83.0,-86.0,-86.0,-95.0,-85.0,-82.0,-82.0,-79.0,-81.0,-80.0,-93.0,-83.0,-80.0,-79.0
Andalusia,15.0,10.0,8.0,7.0,6.0,9.0,11.0,22.0,24.0,13.0,11.0,11.0,23.0,-9.0,10.0,13.0,7.0,7.0,8.0,7.0,7.0,12.0,16.0,6.0,6.0,2.0,-4.0,-23.0,-44.0,-68.0,-68.0,-74.0,-77.0,-78.0,-81.0,-85.0,-88.0,-81.0,-83.0,-83.0,-83.0,-84.0,-86.0,-90.0,-84.0,-85.0,-84.0,-85.0,-85.0,-87.0,-90.0,-84.0,-82.0,-82.0,-90.0,-92.0,-85.0,-90.0,-80.0,-80.0,-82.0,-81.0,-82.0,-84.0,-90.0,-80.0,-81.0,-80.0,-80.0,-81.0,-84.0,-85.0,-78.0,-76.0,-76.0,-75.0,-87.0,-66.0,-71.0,-64.0,-63.0,-64.0,-65.0,-68.0,-70.0,-77.0,-57.0,-63.0,-62.0
Andaman and Nicobar Islands,-2.0,2.0,1.0,-1.0,2.0,-1.0,1.0,-3.0,1.0,8.0,3.0,1.0,0.0,0.0,-5.0,-9.0,-3.0,-6.0,-1.0,0.0,0.0,-6.0,-9.0,-3.0,-19.0,-1.0,-2.0,-3.0,-7.0,-9.0,-7.0,-13.0,-14.0,-14.0,-31.0,-40.0,-61.0,-45.0,-46.0,-64.0,-63.0,-66.0,-66.0,-59.0,-61.0,-60.0,-63.0,-64.0,-64.0,-65.0,-64.0,-67.0,-77.0,-78.0,-77.0,-78.0,-79.0,-78.0,-77.0,-77.0,-75.0,-79.0,-80.0,-82.0,-83.0,-80.0,-82.0,-81.0,-82.0,-82.0,-86.0,-85.0,-81.0,-81.0,-81.0,-80.0,-82.0,-83.0,-84.0,-80.0,-79.0,-81.0,-77.0,-74.0,-78.0,-83.0,-77.0,-77.0,-74.0
Andhra Pradesh,5.0,4.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,-1.0,-2.0,-2.0,-3.0,-2.0,-2.0,-4.0,-3.0,2.0,-6.0,-10.0,-63.0,-46.0,-59.0,-68.0,-66.0,-66.0,-67.0,-63.0,-66.0,-64.0,-65.0,-67.0,-66.0,-66.0,-62.0,-65.0,-58.0,-59.0,-60.0,-60.0,-61.0,-60.0,-61.0,-60.0,-58.0,-57.0,-57.0,-59.0,-58.0,-60.0,-58.0,-60.0,-59.0,-59.0,-60.0,-58.0,-61.0,-58.0,-58.0,-58.0,-58.0,-58.0,-56.0,-54.0,-52.0,-50.0,-50.0,-49.0,-51.0,-49.0,-50.0,-48.0,-48.0
Angus Council,-15.0,2.0,2.0,3.0,4.0,8.0,1.0,-7.0,13.0,-5.0,8.0,4.0,12.0,4.0,7.0,0.0,6.0,6.0,3.0,1.0,2.0,0.0,7.0,6.0,10.0,3.0,-2.0,-1.0,-9.0,7.0,-5.0,-8.0,-20.0,-18.0,-14.0,-29.0,-2.0,-35.0,-51.0,-52.0,-58.0,-57.0,-63.0,-51.0,-52.0,-54.0,-54.0,-56.0,-59.0,-58.0,-43.0,-51.0,-46.0,-51.0,-54.0,-53.0,-50.0,-44.0,-54.0,-48.0,-48.0,-47.0,-53.0,-50.0,-42.0,-41.0,-44.0,-41.0,-42.0,-45.0,-45.0,-31.0,-49.0,-41.0,-43.0,-53.0,-48.0,-47.0,-26.0,-37.0,-35.0,-38.0,-35.0,-48.0,-40.0,-43.0,-38.0,-40.0,-41.0
Antioquia,6.0,-2.0,9.0,8.0,5.0,5.0,7.0,1.0,-5.0,5.0,3.0,1.0,3.0,12.0,14.0,2.0,19.0,14.0,10.0,12.0,11.0,7.0,-2.0,11.0,7.0,5.0,5.0,2.0,-3.0,-13.0,-17.0,-30.0,-36.0,-41.0,-42.0,-80.0,-80.0,-85.0,-69.0,-83.0,-84.0,-83.0,-83.0,-85.0,-81.0,-81.0,-80.0,-82.0,-81.0,-81.0,-84.0,-80.0,-80.0,-79.0,-87.0,-90.0,-82.0,-83.0,-79.0,-80.0,-79.0,-78.0,-78.0,-79.0,-82.0,-79.0,-79.0,-79.0,-79.0,-78.0,-78.0,-79.0,-75.0,-74.0,-74.0,-71.0,-80.0,-72.0,-75.0,-70.0,-69.0,-67.0,-66.0,-64.0,-65.0,-70.0,-64.0,-63.0,-64.0
Antofagasta,-2.0,3.0,4.0,3.0,-2.0,0.0,-1.0,0.0,2.0,2.0,0.0,-4.0,-1.0,0.0,3.0,7.0,7.0,4.0,2.0,2.0,1.0,-2.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,-4.0,-6.0,-9.0,-12.0,-16.0,-29.0,-41.0,-45.0,-56.0,-43.0,-43.0,-48.0,-51.0,-54.0,-53.0,-63.0,-50.0,-47.0,-46.0,-51.0,-52.0,-51.0,-58.0,-49.0,-49.0,-51.0,-50.0,-64.0,-58.0,-63.0,-52.0,-51.0,-51.0,-53.0,-52.0,-50.0,-58.0,-48.0,-50.0,-50.0,-53.0,-53.0,-48.0,-57.0,-49.0,-50.0,-49.0,-45.0,-58.0,-50.0,-54.0,-38.0,-34.0,-67.0,-68.0,-71.0,-70.0,-74.0,-61.0,-59.0,-61.0
Antrim and Newtownabbey,-12.0,3.0,10.0,12.0,4.0,8.0,0.0,-6.0,-1.0,13.0,12.0,8.0,17.0,6.0,1.0,2.0,10.0,8.0,7.0,17.0,13.0,-1.0,4.0,13.0,11.0,7.0,7.0,-5.0,-21.0,-19.0,-13.0,-33.0,-30.0,-36.0,-49.0,-57.0,-64.0,-63.0,-70.0,-76.0,-73.0,-79.0,-80.0,-89.0,-80.0,-77.0,-80.0,-81.0,-82.0,-79.0,-89.0,-80.0,-75.0,-75.0,-74.0,-81.0,-77.0,-89.0,-85.0,-78.0,-74.0,-78.0,-80.0,-80.0,-86.0,-78.0,-74.0,-73.0,-76.0,-80.0,-73.0,-86.0,-77.0,-73.0,-74.0,-77.0,-79.0,-73.0,-83.0,-74.0,-70.0,-68.0,-73.0,-81.0,-75.0,-85.0,-74.0,-71.0,-68.0
Aomori,-4.0,-14.0,-5.0,-2.0,2.0,0.0,-2.0,2.0,-10.0,-6.0,1.0,1.0,-4.0,-13.0,-18.0,-24.0,-20.0,-19.0,-15.0,-19.0,-23.0,-20.0,-15.0,-16.0,-20.0,-14.0,-14.0,-22.0,-16.0,-17.0,-20.0,-12.0,-11.0,-4.0,-29.0,-12.0,-9.0,-13.0,-14.0,-9.0,-13.0,-20.0,-19.0,-20.0,-16.0,-16.0,-19.0,-24.0,-27.0,-25.0,-35.0,-25.0,-20.0,-19.0,-24.0,-29.0,-33.0,-42.0,-28.0,-22.0,-23.0,-24.0,-30.0,-36.0,-45.0,-35.0,-32.0,-33.0,-36.0,-38.0,-36.0,-45.0,-35.0,-32.0,-46.0,-36.0,-42.0,-42.0,-40.0,-47.0,-43.0,-49.0,-31.0,-32.0,-31.0,-41.0,-28.0,-24.0,-26.0
Aosta,12.0,14.0,5.0,9.0,3.0,8.0,16.0,24.0,36.0,19.0,27.0,-2.0,-1.0,9.0,3.0,-2.0,-10.0,-1.0,-2.0,-18.0,-9.0,-7.0,-23.0,-32.0,-51.0,-51.0,-58.0,-66.0,-74.0,-82.0,-70.0,-68.0,-71.0,-72.0,-76.0,-82.0,-88.0,-79.0,-78.0,-79.0,-80.0,-81.0,-83.0,-86.0,-78.0,-78.0,-76.0,-75.0,-77.0,-82.0,-86.0,-77.0,-75.0,-72.0,-74.0,-74.0,-81.0,-86.0,-86.0,-72.0,-71.0,-72.0,-73.0,-80.0,-87.0,-72.0,-74.0,-67.0,-69.0,-69.0,-81.0,-84.0,-66.0,-71.0,-63.0,-70.0,-84.0,-79.0,-82.0,-50.0,-51.0,-50.0,-52.0,-55.0,-59.0,-70.0,-56.0,-48.0,-58.0
Appenzell Ausserrhoden,12.0,-3.0,-4.0,-3.0,-5.0,-1.0,2.0,19.0,-10.0,-7.0,-3.0,-2.0,-7.0,-2.0,7.0,3.0,4.0,-4.0,-1.0,-14.0,-1.0,-7.0,-6.0,-7.0,-10.0,-4.0,-7.0,-4.0,-13.0,-8.0,-21.0,-28.0,-32.0,-38.0,-39.0,-54.0,-54.0,-45.0,-40.0,-41.0,-49.0,-40.0,-26.0,-60.0,-52.0,-38.0,-38.0,-37.0,-38.0,-25.0,-27.0,-37.0,-35.0,-32.0,-34.0,-47.0,-21.0,-25.0,-47.0,-40.0,-31.0,-33.0,-28.0,-12.0,-21.0,-36.0,-32.0,-24.0,-29.0,-25.0,-21.0,-30.0,-23.0,-33.0,-35.0,-40.0,-36.0,-40.0,-14.0,-33.0,-35.0,-24.0,-19.0,-16.0,-14.0,-23.0,-31.0,-21.0,-32.0
Appenzell Innerrhoden,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Apulia,2.0,12.0,4.0,5.0,3.0,2.0,5.0,4.0,26.0,-1.0,-2.0,-10.0,-13.0,-16.0,-10.0,-11.0,-9.0,-10.0,-11.0,-21.0,-29.0,-34.0,-36.0,-39.0,-50.0,-58.0,-67.0,-72.0,-76.0,-82.0,-78.0,-78.0,-79.0,-80.0,-80.0,-82.0,-87.0,-83.0,-82.0,-83.0,-84.0,-83.0,-84.0,-88.0,-82.0,-80.0,-81.0,-80.0,-82.0,-82.0,-88.0,-81.0,-80.0,-80.0,-80.0,-81.0,-81.0,-90.0,-93.0,-80.0,-79.0,-79.0,-80.0,-80.0,-87.0,-80.0,-78.0,-81.0,-79.0,-76.0,-89.0,-85.0,-76.0,-75.0,-75.0,-72.0,-89.0,-75.0,-80.0,-63.0,-61.0,-63.0,-62.0,-63.0,-60.0,-64.0,-62.0,-57.0,-60.0
Apurimac,-4.0,0.0,2.0,-4.0,0.0,0.0,4.0,-10.0,0.0,-2.0,-7.0,-2.0,-17.0,6.0,-2.0,0.0,-9.0,-13.0,-11.0,-17.0,-11.0,-16.0,0.0,-7.0,-16.0,0.0,-6.0,-13.0,-14.0,0.0,9.0,-49.0,-64.0,-66.0,-66.0,-74.0,-65.0,-65.0,-69.0,-70.0,-70.0,-70.0,-72.0,-62.0,-72.0,-71.0,-70.0,-70.0,-72.0,-76.0,-76.0,-72.0,-73.0,-61.0,-83.0,-79.0,-70.0,-78.0,-63.0,-64.0,-66.0,-70.0,-66.0,-79.0,-83.0,-79.0,-83.0,-79.0,-81.0,-79.0,-82.0,-87.0,-76.0,-77.0,-80.0,-80.0,-84.0,-79.0,-87.0,-76.0,-81.0,-76.0,-77.0,-77.0,-75.0,-87.0,-78.0,-72.0,-71.0
Arad County,12.0,19.0,8.0,9.0,3.0,0.0,6.0,6.0,8.0,3.0,5.0,-4.0,-5.0,7.0,3.0,13.0,-3.0,2.0,-7.0,0.0,9.0,5.0,13.0,1.0,6.0,-9.0,-9.0,-7.0,-7.0,-20.0,-21.0,-24.0,-26.0,-31.0,-24.0,-34.0,-49.0,-46.0,-46.0,-56.0,-59.0,-52.0,-57.0,-69.0,-55.0,-54.0,-55.0,-55.0,-53.0,-57.0,-69.0,-55.0,-53.0,-54.0,-55.0,-48.0,-53.0,-66.0,-55.0,-56.0,-50.0,-51.0,-64.0,-65.0,-84.0,-84.0,-63.0,-61.0,-60.0,-57.0,-59.0,-68.0,-56.0,-55.0,-56.0,-55.0,-72.0,-59.0,-68.0,-57.0,-53.0,-55.0,-56.0,-50.0,-54.0,-64.0,-52.0,-50.0,-49.0
Aragon,10.0,8.0,7.0,1.0,5.0,6.0,5.0,14.0,13.0,8.0,0.0,1.0,5.0,7.0,4.0,3.0,1.0,-4.0,14.0,-19.0,-21.0,-14.0,11.0,0.0,2.0,-3.0,-12.0,-30.0,-56.0,-77.0,-70.0,-76.0,-77.0,-78.0,-80.0,-86.0,-89.0,-78.0,-80.0,-81.0,-82.0,-82.0,-87.0,-90.0,-81.0,-83.0,-82.0,-82.0,-83.0,-87.0,-90.0,-80.0,-81.0,-79.0,-89.0,-91.0,-85.0,-89.0,-76.0,-78.0,-78.0,-77.0,-79.0,-85.0,-89.0,-76.0,-79.0,-76.0,-87.0,-79.0,-84.0,-83.0,-72.0,-74.0,-72.0,-72.0,-86.0,-62.0,-61.0,-55.0,-57.0,-56.0,-59.0,-61.0,-66.0,-77.0,-42.0,-51.0,-43.0
Arauca,-43.0,-37.0,-8.0,-5.0,-10.0,-9.0,-3.0,3.0,3.0,6.0,0.0,-7.0,-15.0,-10.0,-7.0,0.0,-6.0,-6.0,-15.0,-4.0,-4.0,3.0,-3.0,-9.0,-9.0,-21.0,-18.0,-11.0,-10.0,-12.0,-16.0,-15.0,-21.0,-12.0,-23.0,-29.0,-38.0,-38.0,-23.0,-62.0,-61.0,-60.0,-53.0,-53.0,-58.0,-52.0,-57.0,-58.0,-59.0,-59.0,-58.0,-61.0,-52.0,-53.0,-57.0,-67.0,-64.0,-62.0,-52.0,-51.0,-50.0,-52.0,-54.0,-64.0,-59.0,-52.0,-54.0,-60.0,-52.0,-49.0,-59.0,-52.0,-48.0,-45.0,-50.0,-44.0,-52.0,-54.0,-56.0,-38.0,-45.0,-49.0,-41.0,-43.0,-51.0,-50.0,-38.0,-45.0,-48.0
Araucania,15.0,16.0,20.0,21.0,16.0,17.0,6.0,4.0,5.0,6.0,6.0,3.0,0.0,-1.0,-11.0,-8.0,-5.0,-4.0,-7.0,-10.0,-7.0,-18.0,-18.0,-11.0,-8.0,-11.0,-12.0,-11.0,-21.0,-22.0,-26.0,-33.0,-37.0,-48.0,-55.0,-66.0,-74.0,-66.0,-65.0,-64.0,-65.0,-62.0,-70.0,-86.0,-77.0,-75.0,-74.0,-76.0,-76.0,-80.0,-84.0,-76.0,-73.0,-74.0,-72.0,-85.0,-85.0,-85.0,-73.0,-73.0,-74.0,-74.0,-72.0,-78.0,-83.0,-70.0,-69.0,-69.0,-71.0,-71.0,-77.0,-82.0,-69.0,-67.0,-66.0,-62.0,-74.0,-71.0,-77.0,-63.0,-58.0,-58.0,-60.0,-62.0,-66.0,-71.0,-62.0,-60.0,-58.0
Ards and North Down,-20.0,-8.0,-11.0,-15.0,-17.0,-9.0,-18.0,-20.0,0.0,-11.0,-8.0,-1.0,-4.0,-7.0,-7.0,5.0,-2.0,-5.0,1.0,-3.0,-3.0,-4.0,8.0,-6.0,-6.0,-7.0,-9.0,-9.0,-19.0,-2.0,-17.0,-47.0,-28.0,-29.0,-32.0,-36.0,-13.0,-49.0,-63.0,-65.0,-65.0,-68.0,-60.0,-57.0,-65.0,-69.0,-69.0,-69.0,-68.0,-63.0,-53.0,-65.0,-65.0,-65.0,-64.0,-65.0,-60.0,-57.0,-71.0,-67.0,-62.0,-61.0,-62.0,-50.0,-45.0,-58.0,-61.0,-60.0,-56.0,-57.0,-42.0,-40.0,-55.0,-58.0,-64.0,-68.0,-70.0,-56.0,-47.0,-59.0,-61.0,-56.0,-60.0,-62.0,-53.0,-50.0,-54.0,-59.0,-55.0
Arequipa,11.0,15.0,5.0,3.0,6.0,-2.0,-8.0,7.0,4.0,-1.0,4.0,7.0,-1.0,2.0,-1.0,1.0,-3.0,-3.0,2.0,-3.0,3.0,2.0,-6.0,-5.0,-2.0,-3.0,-9.0,-3.0,-2.0,-13.0,-7.0,-61.0,-67.0,-74.0,-71.0,-73.0,-77.0,-74.0,-75.0,-74.0,-75.0,-72.0,-72.0,-74.0,-71.0,-71.0,-72.0,-73.0,-73.0,-78.0,-90.0,-74.0,-77.0,-64.0,-91.0,-91.0,-73.0,-90.0,-70.0,-68.0,-71.0,-72.0,-74.0,-77.0,-92.0,-74.0,-79.0,-78.0,-78.0,-76.0,-75.0,-92.0,-73.0,-72.0,-73.0,-74.0,-77.0,-74.0,-92.0,-75.0,-75.0,-74.0,-73.0,-74.0,-69.0,-90.0,-71.0,-69.0,-69.0
Argeș County,12.0,16.0,13.0,7.0,1.0,8.0,18.0,4.0,20.0,4.0,1.0,8.0,0.0,15.0,9.0,23.0,4.0,0.0,2.0,-2.0,19.0,6.0,16.0,-5.0,0.0,-2.0,-7.0,-4.0,-18.0,-30.0,-28.0,-30.0,-32.0,-38.0,-36.0,-40.0,-50.0,-60.0,-61.0,-67.0,-70.0,-66.0,-69.0,-73.0,-67.0,-69.0,-68.0,-66.0,-62.0,-67.0,-75.0,-65.0,-64.0,-62.0,-62.0,-57.0,-59.0,-68.0,-61.0,-57.0,-53.0,-54.0,-65.0,-64.0,-86.0,-88.0,-69.0,-62.0,-59.0,-56.0,-61.0,-66.0,-55.0,-56.0,-53.0,-52.0,-67.0,-59.0,-68.0,-54.0,-52.0,-51.0,-53.0,-45.0,-46.0,-52.0,-47.0,-49.0,-47.0
Argyll and Bute Council,-20.0,-4.0,17.0,20.0,14.0,4.0,-3.0,-17.0,9.0,12.0,8.0,12.0,4.0,6.0,7.0,2.0,27.0,14.0,20.0,13.0,16.0,3.0,20.0,18.0,13.0,7.0,1.0,20.0,6.0,15.0,15.0,-2.0,-4.0,3.0,0.0,-12.0,-1.0,-18.0,-52.0,-56.0,-57.0,-61.0,-63.0,-57.0,-54.0,-55.0,-63.0,-64.0,-65.0,-64.0,-64.0,-52.0,-53.0,-59.0,-57.0,-61.0,-64.0,-60.0,-52.0,-53.0,-58.0,-56.0,-57.0,-59.0,-55.0,-45.0,-49.0,-51.0,-51.0,-50.0,-55.0,-57.0,-41.0,-48.0,-58.0,-57.0,-54.0,-51.0,-48.0,-45.0,-43.0,-40.0,-48.0,-52.0,-54.0,-55.0,-40.0,-49.0,-41.0
Arica y Parinacota,7.0,10.0,5.0,6.0,5.0,4.0,2.0,-2.0,-2.0,-3.0,-1.0,-3.0,-6.0,-2.0,-1.0,2.0,-7.0,-6.0,-7.0,-10.0,-2.0,-8.0,-9.0,-9.0,-8.0,-9.0,-17.0,-9.0,-13.0,-13.0,-20.0,-26.0,-33.0,-45.0,-47.0,-53.0,-61.0,-53.0,-54.0,-53.0,-55.0,-56.0,-60.0,-64.0,-54.0,-51.0,-53.0,-55.0,-55.0,-57.0,-63.0,-56.0,-55.0,-55.0,-56.0,-67.0,-66.0,-66.0,-57.0,-46.0,-45.0,-40.0,-84.0,-83.0,-85.0,-77.0,-75.0,-74.0,-72.0,-72.0,-75.0,-78.0,-70.0,-68.0,-69.0,-65.0,-75.0,-71.0,-76.0,-65.0,-65.0,-66.0,-66.0,-66.0,-66.0,-64.0,-65.0,-64.0,-66.0
Arizona,134.0,77.0,130.0,57.0,117.0,87.0,85.0,-69.0,65.0,97.0,94.0,110.0,102.0,75.0,72.0,133.0,75.0,101.0,109.0,103.0,146.0,113.0,145.0,156.0,85.0,74.0,68.0,48.0,56.0,115.0,79.0,64.0,-60.0,-89.0,-156.0,-187.0,-289.0,-279.0,-237.0,-257.0,-330.0,-383.0,-371.0,-411.0,-334.0,-321.0,-334.0,-364.0,-410.0,-437.0,-493.0,-409.0,-376.0,-393.0,-383.0,-444.0,-522.0,-578.0,-443.0,-372.0,-328.0,-330.0,-369.0,-418.0,-427.0,-339.0,-338.0,-299.0,-331.0,-347.0,-349.0,-395.0,-325.0,-267.0,-275.0,-300.0,-288.0,-324.0,-339.0,-286.0,-264.0,-261.0,-262.0,-259.0,-271.0,-327.0,-260.0,-218.0,-229.0
Arkansas,-76.0,-65.0,-44.0,-83.0,-17.0,-32.0,43.0,-13.0,-60.0,-56.0,-14.0,71.0,48.0,112.0,81.0,150.0,28.0,57.0,100.0,79.0,134.0,196.0,204.0,90.0,160.0,118.0,106.0,90.0,54.0,56.0,-11.0,-37.0,-10.0,-115.0,-132.0,-111.0,-282.0,-221.0,-226.0,-242.0,-250.0,-323.0,-369.0,-315.0,-316.0,-311.0,-253.0,-314.0,-476.0,-482.0,-515.0,-371.0,-359.0,-339.0,-434.0,-517.0,-619.0,-739.0,-461.0,-345.0,-260.0,-358.0,-434.0,-288.0,-536.0,-349.0,-287.0,-346.0,-341.0,-404.0,-310.0,-385.0,-277.0,-279.0,-236.0,-228.0,-207.0,-134.0,-289.0,-254.0,-186.0,-133.0,-224.0,-232.0,-147.0,-276.0,-124.0,-258.0,-125.0
"Armagh City, Banbridge and Craigavon",-18.0,-11.0,-8.0,-13.0,-16.0,-11.0,-12.0,-3.0,-3.0,-4.0,-2.0,-7.0,-2.0,-4.0,-6.0,0.0,-1.0,4.0,-1.0,-3.0,-3.0,-1.0,-3.0,-8.0,-1.0,-6.0,-14.0,-12.0,-26.0,-23.0,-28.0,-50.0,-37.0,-32.0,-40.0,-38.0,-32.0,-50.0,-58.0,-63.0,-64.0,-66.0,-63.0,-65.0,-68.0,-66.0,-71.0,-70.0,-69.0,-65.0,-66.0,-68.0,-57.0,-63.0,-64.0,-63.0,-55.0,-60.0,-71.0,-63.0,-59.0,-58.0,-61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
